Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor1293                                              (2,)   512.00B
Tensor1294                                              (1,)   512.00B
Tensor1295                                          (256, 1)     1.00K
Tensor1296                                            (256,)     1.00K
Tensor1297                                          (256, 1)     1.00K
Tensor1298                                            (256,)     2.00K
Tensor1299                                        (256, 279)   279.00K
Tensor1300                                            (256,)     1.00K
Tensor1301                                        (256, 256)   256.00K
Tensor1302                                            (256,)     1.00K
Tensor1303                                        (256, 256)   256.00K
Tensor1304                                            (256,)     2.00K
Tensor1305                                        (256, 256)   256.00K
Tensor1306                                            (256,)     1.00K
Tensor1307                                        (256, 256)   256.00K
Tensor1308                                            (256,)     2.00K
Tensor1309                                          (2, 256)     2.00K
Tensor1310                                              (2,)   512.00B
Tensor1311                                          (2, 256)     2.00K
Tensor1312                                              (2,)   512.00B
Tensor1313                                              (1,)   512.00B
Tensor1314                                         (111709,)   436.50K
Tensor1315                                         (111709,)   436.50K
Tensor1316                                        (9975614,)    38.05M
Tensor1317                                            (893,)     3.50K
Tensor1318                                      (2, 9975614)   152.22M
Tensor1319                                            (893,)     3.50K
Tensor1320                                            (893,)     3.50K
Tensor1321                                          (56973,)   223.00K
Tensor1322                                            (638,)     2.50K
Tensor1323                                        (2, 56973)   890.50K
Tensor1324                                            (638,)     2.50K
Tensor1325                                            (638,)     2.50K
Tensor1326                                          (35600,)   139.50K
Tensor1327                                            (558,)     2.50K
Tensor1328                                        (2, 35600)   556.50K
Tensor1329                                            (558,)     2.50K
Tensor1330                                            (558,)     2.50K
Tensor1331                                          (15568,)    61.00K
Tensor1332                                            (279,)     1.50K
Tensor1333                                        (2, 15568)   243.50K
Tensor1334                                            (279,)     1.50K
Tensor1335                                            (279,)     1.50K
Tensor1336                                           (7784,)    30.50K
Tensor1337                                            (279,)     1.50K
Tensor1338                                         (2, 7784)   122.00K
Tensor1339                                        (9975614,)     0.00B
Tensor1340                                            (893,)     0.00B
Tensor1341                                      (2, 9975614)     0.00B
Tensor1342                                            (893,)     0.00B
Tensor1343                                            (893,)     0.00B
Tensor1344                                          (56973,)     0.00B
Tensor1345                                            (638,)     0.00B
Tensor1346                                        (2, 56973)     0.00B
Tensor1347                                            (638,)     0.00B
Tensor1348                                            (638,)     0.00B
Tensor1349                                          (35600,)     0.00B
Tensor1350                                            (558,)     0.00B
Tensor1351                                        (2, 35600)     0.00B
Tensor1352                                            (558,)     0.00B
Tensor1353                                            (558,)     0.00B
Tensor1354                                          (15568,)     0.00B
Tensor1355                                            (279,)     0.00B
Tensor1356                                        (2, 15568)     0.00B
Tensor1357                                            (279,)     0.00B
Tensor1358                                            (279,)     0.00B
Tensor1359                                           (7784,)     0.00B
Tensor1360                                            (279,)     0.00B
Tensor1361                                         (2, 7784)     0.00B
-------------------------------------------------------------------------------
Total Tensors: 640935658 	Used Memory: 2.65G
The allocated memory on cuda:0: 2.65G
-------------------------------------------------------------------------------
-------------------------------------------------------------------------------
Storage on cpu
Tensor1362                                            (2, 1)   512.00B
Tensor1363                                            (2, 1)   512.00B
Tensor1364                                            (2, 1)   512.00B
Tensor1365                                            (2, 1)   512.00B
Tensor1366                                            (2, 1)   512.00B
Tensor1367                                            (2, 8)   512.00B
Tensor1368                                            (8, 8)   512.00B
Tensor1369                                            (8, 1)   512.00B
Tensor1370                                            (2, 8)   512.00B
Tensor1371                                            (8, 8)   512.00B
Tensor1372                                            (8, 1)   512.00B
Tensor1373                                            (2, 8)   512.00B
Tensor1374                                            (8, 8)   512.00B
Tensor1375                                            (8, 1)   512.00B
Tensor1376                                            (2, 8)   512.00B
Tensor1377                                            (8, 8)   512.00B
Tensor1378                                            (8, 1)   512.00B
Tensor1379                                            (2, 8)   512.00B
Tensor1380                                            (8, 8)   512.00B
Tensor1381                                            (8, 1)   512.00B
Tensor1382                                            (256,)     2.00K
Tensor1383                                            (256,)     2.00K
Tensor1384                                            (256,)     2.00K
Tensor1385                                            (256,)     2.00K
Tensor1386                                            (256,)     2.00K
Tensor1387                                            (256,)     2.00K
Tensor1388                                         (111709,)   436.50K
Tensor1389                                         (111709,)   436.50K
Tensor1390                                            (8, 1)   512.00B
Tensor1391                                            (8, 8)   512.00B
Tensor1392                                            (2, 8)   512.00B
Tensor1393                                            (2, 1)   512.00B
Tensor1394                                            (8, 1)   512.00B
Tensor1395                                            (8, 8)   512.00B
Tensor1396                                            (2, 8)   512.00B
Tensor1397                                            (2, 1)   512.00B
Tensor1398                                            (8, 1)   512.00B
Tensor1399                                            (8, 8)   512.00B
Tensor1400                                            (2, 8)   512.00B
Tensor1401                                            (2, 1)   512.00B
Tensor1402                                            (8, 1)   512.00B
Tensor1403                                            (8, 8)   512.00B
Tensor1404                                            (2, 8)   512.00B
Tensor1405                                            (2, 1)   512.00B
Tensor1406                                           (2000,)     8.00K
Tensor1407                                           (2000,)     8.00K
Tensor1408                                           (2000,)     8.00K
Tensor1409                                           (2000,)     8.00K
Tensor1410                                            (2, 1)   512.00B
Tensor1411                                              (1,)   512.00B
Tensor1412                                              (1,)   512.00B
Tensor1413                                              (1,)   512.00B
Tensor1414                                              (1,)   512.00B
Tensor1415                                              (1,)   512.00B
Tensor1416                                              (1,)   512.00B
Tensor1417                                              (1,)   512.00B
Tensor1418                                              (1,)   512.00B
Tensor1419                                              (1,)   512.00B
Tensor1420                                              (1,)   512.00B
Tensor1421                                              (1,)   512.00B
Tensor1422                                              (1,)   512.00B
Tensor1423                                              (1,)   512.00B
Tensor1424                                              (1,)   512.00B
Tensor1425                                              (1,)   512.00B
Tensor1426                                              (1,)   512.00B
Tensor1427                                              (1,)   512.00B
Tensor1428                                              (1,)   512.00B
Tensor1429                                              (1,)   512.00B
Tensor1430                                              (1,)   512.00B
Tensor1431                                              (1,)   512.00B
Tensor1432                                              (1,)   512.00B
Tensor1433                                              (1,)   512.00B
Tensor1434                                              (1,)   512.00B
Tensor1435                                              (1,)   512.00B
Tensor1436                                              (1,)   512.00B
Tensor1437                                              (1,)   512.00B
Tensor1438                                              (1,)   512.00B
Tensor1439                                              (1,)   512.00B
Tensor1440                                              (1,)   512.00B
Tensor1441                                            (2, 8)   512.00B
Tensor1442                                            (8, 8)   512.00B
Tensor1443                                            (8, 1)   512.00B
Tensor1444                                              (1,)   512.00B
Tensor1445                                           (50, 1)   512.00B
Tensor1446                                         (111709,)   436.50K
Tensor1447                                         (111709,)   436.50K
Tensor1448                                            (256,)     2.00K
Tensor1449                                            (256,)     2.00K
Tensor1450                                            (256,)     2.00K
Tensor1451                                            (256,)     2.00K
Tensor1452                                            (256,)     2.00K
Tensor1453                                            (256,)     2.00K
Tensor1454                                           (50, 1)   512.00B
Tensor1455                                           (50, 1)   512.00B
Tensor1456                                           (50, 1)   512.00B
Tensor1457                                           (50, 1)   512.00B
Tensor1458                                           (50, 1)   512.00B
Tensor1459                                           (50, 1)   512.00B
Tensor1460                                           (50, 1)   512.00B
Tensor1461                                           (50, 1)   512.00B
Tensor1462                                           (50, 1)   512.00B
Tensor1463                                           (50, 1)   512.00B
Tensor1464                                           (50, 1)   512.00B
Tensor1465                                           (50, 1)   512.00B
Tensor1466                                           (50, 1)   512.00B
Tensor1467                                           (50, 1)   512.00B
Tensor1468                                           (50, 1)   512.00B
Tensor1469                                           (50, 1)   512.00B
Tensor1470                                           (50, 1)   512.00B
Tensor1471                                           (50, 1)   512.00B
Tensor1472                                           (50, 1)   512.00B
Tensor1473                                           (50, 1)   512.00B
Tensor1474                                           (50, 1)   512.00B
Tensor1475                                           (50, 1)   512.00B
Tensor1476                                           (50, 1)   512.00B
Tensor1477                                           (50, 1)   512.00B
Tensor1478                                           (50, 1)   512.00B
Tensor1479                                           (50, 1)   512.00B
Tensor1480                                           (50, 1)   512.00B
Tensor1481                                           (50, 1)   512.00B
Tensor1482                                           (50, 1)   512.00B
Tensor1483                                           (50, 1)   512.00B
Tensor1484                                           (50, 1)   512.00B
Tensor1485                                           (50, 1)   512.00B
Tensor1486                                           (50, 1)   512.00B
Tensor1487                                           (50, 1)   512.00B
Tensor1488                                           (50, 1)   512.00B
Tensor1489                                           (50, 1)   512.00B
Tensor1490                                           (50, 1)   512.00B
Tensor1491                                           (50, 1)   512.00B
Tensor1492                                           (50, 1)   512.00B
Tensor1493                                           (50, 1)   512.00B
Tensor1494                                           (50, 1)   512.00B
Tensor1495                                           (50, 1)   512.00B
Tensor1496                                           (50, 1)   512.00B
Tensor1497                                           (50, 1)   512.00B
Tensor1498                                           (50, 1)   512.00B
Tensor1499                                           (50, 1)   512.00B
Tensor1500                                           (50, 1)   512.00B
Tensor1501                                           (50, 1)   512.00B
Tensor1502                                           (50, 1)   512.00B
Tensor1503                                           (50, 1)   512.00B
Tensor1504                                           (50, 1)   512.00B
Tensor1505                                           (50, 1)   512.00B
Tensor1506                                           (50, 1)   512.00B
Tensor1507                                           (50, 1)   512.00B
Tensor1508                                           (50, 1)   512.00B
Tensor1509                                           (50, 1)   512.00B
Tensor1510                                           (50, 1)   512.00B
Tensor1511                                           (50, 1)   512.00B
Tensor1512                                           (50, 1)   512.00B
Tensor1513                                           (50, 1)   512.00B
Tensor1514                                           (50, 1)   512.00B
Tensor1515                                           (50, 1)   512.00B
Tensor1516                                           (50, 1)   512.00B
Tensor1517                                           (50, 1)   512.00B
Tensor1518                                           (50, 1)   512.00B
Tensor1519                                           (50, 1)   512.00B
Tensor1520                                           (50, 1)   512.00B
Tensor1521                                           (50, 1)   512.00B
Tensor1522                                           (50, 1)   512.00B
Tensor1523                                           (50, 1)   512.00B
Tensor1524                                            (2, 1)   512.00B
Tensor1525                                            (2, 1)   512.00B
Tensor1526                                            (2, 1)   512.00B
Tensor1527                                            (2, 1)   512.00B
Tensor1528                                            (2, 1)   512.00B
Tensor1529                                            (2, 8)   512.00B
Tensor1530                                            (8, 8)   512.00B
Tensor1531                                            (8, 1)   512.00B
Tensor1532                                            (2, 8)   512.00B
Tensor1533                                            (8, 8)   512.00B
Tensor1534                                            (8, 1)   512.00B
Tensor1535                                            (2, 8)   512.00B
Tensor1536                                            (8, 8)   512.00B
Tensor1537                                            (8, 1)   512.00B
Tensor1538                                            (2, 8)   512.00B
Tensor1539                                            (8, 8)   512.00B
Tensor1540                                            (8, 1)   512.00B
Tensor1541                                            (2, 8)   512.00B
Tensor1542                                            (8, 8)   512.00B
Tensor1543                                            (8, 1)   512.00B
Tensor1544                                           (50, 1)   512.00B
Tensor1545                                         (111709,)   436.50K
Tensor1546                                         (111709,)   436.50K
Tensor1547                                            (256,)     2.00K
Tensor1548                                            (256,)     2.00K
Tensor1549                                            (256,)     2.00K
Tensor1550                                            (256,)     2.00K
Tensor1551                                            (256,)     2.00K
Tensor1552                                            (256,)     2.00K
Tensor1553                                           (50, 1)   512.00B
Tensor1554                                           (50, 1)   512.00B
Tensor1555                                           (50, 1)   512.00B
Tensor1556                                           (2000,)     8.00K
Tensor1557                                           (2000,)     8.00K
Tensor1558                                           (2000,)     8.00K
Tensor1559                                           (2000,)     8.00K
Tensor1560                                              (1,)   512.00B
Tensor1561                                              (1,)   512.00B
Tensor1562                                              (1,)   512.00B
Tensor1563                                              (1,)   512.00B
Tensor1564                                              (1,)   512.00B
Tensor1565                                              (1,)   512.00B
Tensor1566                                              (1,)   512.00B
Tensor1567                                              (1,)   512.00B
Tensor1568                                              (1,)   512.00B
Tensor1569                                              (1,)   512.00B
Tensor1570                                              (1,)   512.00B
Tensor1571                                              (1,)   512.00B
Tensor1572                                              (1,)   512.00B
Tensor1573                                              (1,)   512.00B
Tensor1574                                              (1,)   512.00B
Tensor1575                                              (1,)   512.00B
Tensor1576                                              (1,)   512.00B
Tensor1577                                              (1,)   512.00B
Tensor1578                                              (1,)   512.00B
Tensor1579                                              (1,)   512.00B
Tensor1580                                              (1,)   512.00B
Tensor1581                                              (1,)   512.00B
Tensor1582                                              (1,)   512.00B
Tensor1583                                              (1,)   512.00B
Tensor1584                                              (1,)   512.00B
Tensor1585                                              (1,)   512.00B
Tensor1586                                              (1,)   512.00B
Tensor1587                                              (1,)   512.00B
Tensor1588                                              (1,)   512.00B
Tensor1589                                              (1,)   512.00B
Tensor1590                                           (50, 1)   512.00B
Tensor1591                                           (3800,)    30.00K
Tensor1592                                           (3420,)     0.00B
Tensor1593                                            (380,)     0.00B
Tensor1594                                            (2, 1)   512.00B
Tensor1595                                            (2, 1)   512.00B
Tensor1596                                            (2, 1)   512.00B
Tensor1597                                            (2, 1)   512.00B
Tensor1598                                            (2, 1)   512.00B
Tensor1599                                            (2, 8)   512.00B
Tensor1600                                            (8, 8)   512.00B
Tensor1601                                            (8, 1)   512.00B
Tensor1602                                            (2, 8)   512.00B
Tensor1603                                            (8, 8)   512.00B
Tensor1604                                            (8, 1)   512.00B
Tensor1605                                            (2, 8)   512.00B
Tensor1606                                            (8, 8)   512.00B
Tensor1607                                            (8, 1)   512.00B
Tensor1608                                            (2, 8)   512.00B
Tensor1609                                            (8, 8)   512.00B
Tensor1610                                            (8, 1)   512.00B
Tensor1611                                            (2, 8)   512.00B
Tensor1612                                            (8, 8)   512.00B
Tensor1613                                            (8, 1)   512.00B
Tensor1614                                         (111709,)   436.50K
Tensor1615                                         (111709,)   436.50K
Tensor1616                                            (256,)     2.00K
Tensor1617                                            (256,)     2.00K
Tensor1618                                            (256,)     2.00K
Tensor1619                                            (256,)     2.00K
Tensor1620                                            (256,)     2.00K
Tensor1621                                            (256,)     2.00K
Tensor1622                                              (1,)   512.00B
Tensor1623                                              (1,)   512.00B
Tensor1624                                              (1,)   512.00B
Tensor1625                                              (1,)   512.00B
Tensor1626                                              (1,)   512.00B
Tensor1627                                              (1,)   512.00B
Tensor1628                                              (1,)   512.00B
Tensor1629                                              (1,)   512.00B
Tensor1630                                              (1,)   512.00B
Tensor1631                                              (1,)   512.00B
Tensor1632                                              (1,)   512.00B
Tensor1633                                              (1,)   512.00B
Tensor1634                                              (1,)   512.00B
Tensor1635                                              (1,)   512.00B
Tensor1636                                              (1,)   512.00B
Tensor1637                                              (1,)   512.00B
Tensor1638                                              (1,)   512.00B
Tensor1639                                              (1,)   512.00B
Tensor1640                                              (1,)   512.00B
Tensor1641                                              (1,)   512.00B
Tensor1642                                              (1,)   512.00B
Tensor1643                                              (1,)   512.00B
Tensor1644                                              (1,)   512.00B
Tensor1645                                              (1,)   512.00B
Tensor1646                                              (1,)   512.00B
Tensor1647                                              (1,)   512.00B
Tensor1648                                              (1,)   512.00B
Tensor1649                                              (1,)   512.00B
Tensor1650                                              (1,)   512.00B
Tensor1651                                              (1,)   512.00B
Tensor1652                                              (1,)   512.00B
Tensor1653                                              (1,)   512.00B
Tensor1654                                              (1,)   512.00B
Tensor1655                                              (1,)   512.00B
Tensor1656                                              (1,)   512.00B
Tensor1657                                              (1,)   512.00B
Tensor1658                                              (1,)   512.00B
Tensor1659                                              (1,)   512.00B
Tensor1660                                              (1,)   512.00B
Tensor1661                                              (1,)   512.00B
Tensor1662                                              (1,)   512.00B
Tensor1663                                              (1,)   512.00B
Tensor1664                                              (1,)   512.00B
Tensor1665                                              (1,)   512.00B
Tensor1666                                              (1,)   512.00B
Tensor1667                                              (1,)   512.00B
Tensor1668                                              (1,)   512.00B
Tensor1669                                              (1,)   512.00B
Tensor1670                                            (2, 1)   512.00B
Tensor1671                                            (2, 1)   512.00B
Tensor1672                                            (2, 1)   512.00B
Tensor1673                                            (2, 1)   512.00B
Tensor1674                                            (2, 1)   512.00B
Tensor1675                                            (2, 8)   512.00B
Tensor1676                                            (8, 8)   512.00B
Tensor1677                                            (8, 1)   512.00B
Tensor1678                                            (2, 8)   512.00B
Tensor1679                                            (8, 8)   512.00B
Tensor1680                                            (8, 1)   512.00B
Tensor1681                                            (2, 8)   512.00B
Tensor1682                                            (8, 8)   512.00B
Tensor1683                                            (8, 1)   512.00B
Tensor1684                                            (2, 8)   512.00B
Tensor1685                                            (8, 8)   512.00B
Tensor1686                                            (8, 1)   512.00B
Tensor1687                                            (2, 8)   512.00B
Tensor1688                                            (8, 8)   512.00B
Tensor1689                                            (8, 1)   512.00B
-------------------------------------------------------------------------------
Total Tensors: 929575 	Used Memory: 3.69M
-------------------------------------------------------------------------------
