Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor1279                                          (2, 256)     2.00K
Tensor1280                                              (2,)   512.00B
Tensor1281                                              (2,)   512.00B
Tensor1282                                          (256, 1)     1.00K
Tensor1283                                          (256, 1)     1.00K
Tensor1284                                            (256,)     1.00K
Tensor1285                                            (256,)     1.00K
Tensor1286                                        (256, 279)   279.00K
Tensor1287                                        (256, 279)   279.00K
Tensor1288                                            (256,)     1.00K
Tensor1289                                            (256,)     1.00K
Tensor1290                                        (256, 256)   256.00K
Tensor1291                                        (256, 256)   256.00K
Tensor1292                                            (256,)     1.00K
Tensor1293                                            (256,)     1.00K
Tensor1294                                        (256, 256)   256.00K
Tensor1295                                        (256, 256)   256.00K
Tensor1296                                            (256,)     1.00K
Tensor1297                                            (256,)     1.00K
Tensor1298                                          (2, 256)     2.00K
Tensor1299                                          (2, 256)     2.00K
Tensor1300                                              (2,)   512.00B
Tensor1301                                              (2,)   512.00B
Tensor1302                                        (9975614,)    38.05M
Tensor1303                                        (9975614,)    38.05M
Tensor1304                                            (893,)     3.50K
Tensor1305                                            (893,)     3.50K
Tensor1306                                            (893,)     3.50K
Tensor1307                                            (893,)     3.50K
Tensor1308                                            (893,)     3.50K
Tensor1309                                            (893,)     3.50K
Tensor1310                                          (56973,)   223.00K
Tensor1311                                          (56973,)   223.00K
Tensor1312                                            (638,)     2.50K
Tensor1313                                            (638,)     2.50K
Tensor1314                                            (638,)     2.50K
Tensor1315                                            (638,)     2.50K
Tensor1316                                            (638,)     2.50K
Tensor1317                                            (638,)     2.50K
Tensor1318                                          (35600,)   139.50K
Tensor1319                                          (35600,)   139.50K
Tensor1320                                            (558,)     2.50K
Tensor1321                                            (558,)     2.50K
Tensor1322                                            (558,)     2.50K
Tensor1323                                            (558,)     2.50K
Tensor1324                                            (558,)     2.50K
Tensor1325                                            (558,)     2.50K
Tensor1326                                          (15568,)    61.00K
Tensor1327                                          (15568,)    61.00K
Tensor1328                                            (279,)     1.50K
Tensor1329                                            (279,)     1.50K
Tensor1330                                            (279,)     1.50K
Tensor1331                                            (279,)     1.50K
Tensor1332                                            (279,)     1.50K
Tensor1333                                            (279,)     1.50K
Tensor1334                                           (7784,)    30.50K
Tensor1335                                           (7784,)    30.50K
Tensor1336                                            (279,)     1.50K
Tensor1337                                            (279,)     1.50K
Tensor1338                                              (1,)   512.00B
Tensor1339                                              (1,)   512.00B
Tensor1340                                          (256, 1)     1.00K
Tensor1341                                            (256,)     1.00K
Tensor1342                                          (256, 1)     1.00K
Tensor1343                                            (256,)     2.00K
Tensor1344                                        (256, 279)   279.00K
Tensor1345                                            (256,)     1.00K
Tensor1346                                        (256, 256)   256.00K
Tensor1347                                            (256,)     1.00K
Tensor1348                                        (256, 256)   256.00K
Tensor1349                                            (256,)     2.00K
Tensor1350                                        (256, 256)   256.00K
Tensor1351                                            (256,)     1.00K
Tensor1352                                        (256, 256)   256.00K
Tensor1353                                            (256,)     2.00K
Tensor1354                                          (2, 256)     2.00K
Tensor1355                                              (2,)   512.00B
Tensor1356                                          (2, 256)     2.00K
Tensor1357                                              (2,)   512.00B
Tensor1358                                              (1,)   512.00B
Tensor1359                                          (256, 1)     1.00K
Tensor1360                                            (256,)     1.00K
Tensor1361                                          (256, 1)     1.00K
Tensor1362                                            (256,)     2.00K
Tensor1363                                        (256, 279)   279.00K
Tensor1364                                            (256,)     1.00K
Tensor1365                                        (256, 256)   256.00K
Tensor1366                                            (256,)     1.00K
Tensor1367                                        (256, 256)   256.00K
Tensor1368                                            (256,)     2.00K
Tensor1369                                        (256, 256)   256.00K
Tensor1370                                            (256,)     1.00K
Tensor1371                                        (256, 256)   256.00K
Tensor1372                                            (256,)     2.00K
Tensor1373                                          (2, 256)     2.00K
Tensor1374                                              (2,)   512.00B
Tensor1375                                          (2, 256)     2.00K
Tensor1376                                              (2,)   512.00B
Tensor1377                                              (1,)   512.00B
Tensor1378                                          (256, 1)     1.00K
Tensor1379                                            (256,)     1.00K
Tensor1380                                          (256, 1)     1.00K
Tensor1381                                            (256,)     2.00K
Tensor1382                                        (256, 279)   279.00K
Tensor1383                                            (256,)     1.00K
Tensor1384                                        (256, 256)   256.00K
Tensor1385                                            (256,)     1.00K
Tensor1386                                        (256, 256)   256.00K
Tensor1387                                            (256,)     2.00K
Tensor1388                                        (256, 256)   256.00K
Tensor1389                                            (256,)     1.00K
Tensor1390                                        (256, 256)   256.00K
Tensor1391                                            (256,)     2.00K
Tensor1392                                          (2, 256)     2.00K
Tensor1393                                              (2,)   512.00B
Tensor1394                                          (2, 256)     2.00K
Tensor1395                                              (2,)   512.00B
Tensor1396                                              (1,)   512.00B
Tensor1397                                         (111709,)   436.50K
Tensor1398                                         (111709,)   436.50K
Tensor1399                                        (9975614,)    38.05M
Tensor1400                                            (893,)     3.50K
Tensor1401                                      (2, 9975614)   152.22M
Tensor1402                                            (893,)     3.50K
Tensor1403                                            (893,)     3.50K
Tensor1404                                          (56973,)   223.00K
Tensor1405                                            (638,)     2.50K
Tensor1406                                        (2, 56973)   890.50K
Tensor1407                                            (638,)     2.50K
Tensor1408                                            (638,)     2.50K
Tensor1409                                          (35600,)   139.50K
Tensor1410                                            (558,)     2.50K
Tensor1411                                        (2, 35600)   556.50K
Tensor1412                                            (558,)     2.50K
Tensor1413                                            (558,)     2.50K
Tensor1414                                          (15568,)    61.00K
Tensor1415                                            (279,)     1.50K
Tensor1416                                        (2, 15568)   243.50K
Tensor1417                                            (279,)     1.50K
Tensor1418                                            (279,)     1.50K
Tensor1419                                           (7784,)    30.50K
Tensor1420                                            (279,)     1.50K
Tensor1421                                         (2, 7784)   122.00K
Tensor1422                                        (9975614,)     0.00B
Tensor1423                                            (893,)     0.00B
Tensor1424                                      (2, 9975614)     0.00B
Tensor1425                                            (893,)     0.00B
Tensor1426                                            (893,)     0.00B
Tensor1427                                          (56973,)     0.00B
Tensor1428                                            (638,)     0.00B
Tensor1429                                        (2, 56973)     0.00B
Tensor1430                                            (638,)     0.00B
Tensor1431                                            (638,)     0.00B
Tensor1432                                          (35600,)     0.00B
Tensor1433                                            (558,)     0.00B
Tensor1434                                        (2, 35600)     0.00B
Tensor1435                                            (558,)     0.00B
Tensor1436                                            (558,)     0.00B
Tensor1437                                          (15568,)     0.00B
Tensor1438                                            (279,)     0.00B
Tensor1439                                        (2, 15568)     0.00B
Tensor1440                                            (279,)     0.00B
Tensor1441                                            (279,)     0.00B
Tensor1442                                           (7784,)     0.00B
Tensor1443                                            (279,)     0.00B
Tensor1444                                         (2, 7784)     0.00B
Parameter1445                                     (9975614,)    38.05M
Tensor1446                                      (2, 9975614)   152.22M
Parameter1447                                       (56973,)   223.00K
Tensor1448                                        (2, 56973)   890.50K
Parameter1449                                       (35600,)   139.50K
Tensor1450                                        (2, 35600)   556.50K
Parameter1451                                       (15568,)    61.00K
Tensor1452                                        (2, 15568)   243.50K
Parameter1453                                        (7784,)    30.50K
Tensor1454                                         (2, 7784)   122.00K
Tensor1455                                         (1000, 1)     4.00K
Tensor1456                                              (1,)   512.00B
Tensor1457                                              (1,)   512.00B
Tensor1458                                              (1,)   512.00B
Tensor1459                                              (1,)   512.00B
Tensor1460                                              (1,)   512.00B
Tensor1461                                              (1,)   512.00B
Tensor1462                                              (1,)   512.00B
Tensor1463                                              (1,)   512.00B
Tensor1464                                              (1,)   512.00B
Tensor1465                                              (1,)   512.00B
Tensor1466                                              (1,)   512.00B
Tensor1467                                              (1,)   512.00B
Parameter1468                                         (8, 1)   512.00B
Parameter1469                                           (8,)   512.00B
Tensor1470                                            (8, 1)   512.00B
Parameter1471                                         (8, 8)   512.00B
Parameter1472                                           (8,)   512.00B
Tensor1473                                            (8, 8)   512.00B
Parameter1474                                         (2, 8)   512.00B
Parameter1475                                           (2,)   512.00B
Tensor1476                                            (2, 8)   512.00B
Parameter1477                                         (8, 1)   512.00B
Parameter1478                                           (8,)   512.00B
Tensor1479                                            (8, 1)   512.00B
Parameter1480                                         (8, 8)   512.00B
Parameter1481                                           (8,)   512.00B
Tensor1482                                            (8, 8)   512.00B
Parameter1483                                         (2, 8)   512.00B
Parameter1484                                           (2,)   512.00B
Tensor1485                                            (2, 8)   512.00B
Parameter1486                                         (8, 1)   512.00B
Parameter1487                                           (8,)   512.00B
Tensor1488                                            (8, 1)   512.00B
Parameter1489                                         (8, 8)   512.00B
Parameter1490                                           (8,)   512.00B
Tensor1491                                            (8, 8)   512.00B
Parameter1492                                         (2, 8)   512.00B
Parameter1493                                           (2,)   512.00B
Tensor1494                                            (2, 8)   512.00B
Parameter1495                                         (8, 1)   512.00B
Parameter1496                                           (8,)   512.00B
Tensor1497                                            (8, 1)   512.00B
Parameter1498                                         (8, 8)   512.00B
Parameter1499                                           (8,)   512.00B
Tensor1500                                            (8, 8)   512.00B
Parameter1501                                         (2, 8)   512.00B
Parameter1502                                           (2,)   512.00B
Tensor1503                                            (2, 8)   512.00B
Parameter1504                                         (8, 1)   512.00B
Parameter1505                                           (8,)   512.00B
Tensor1506                                            (8, 1)   512.00B
Parameter1507                                         (8, 8)   512.00B
Parameter1508                                           (8,)   512.00B
Tensor1509                                            (8, 8)   512.00B
Parameter1510                                         (2, 8)   512.00B
Parameter1511                                           (2,)   512.00B
Tensor1512                                            (2, 8)   512.00B
-------------------------------------------------------------------------------
Total Tensors: 364085733 	Used Memory: 1.58G
The allocated memory on cuda:0: 1.58G
Memory differs due to the matrix alignment or invisible gradient buffer tensors
-------------------------------------------------------------------------------
-------------------------------------------------------------------------------
Storage on cpu
Tensor1513                                            (256,)     2.00K
Tensor1514                                            (256,)     2.00K
Tensor1515                                            (256,)     2.00K
Tensor1516                                            (256,)     2.00K
Tensor1517                                            (256,)     2.00K
Tensor1518                                            (256,)     2.00K
Tensor1519                                         (111709,)   436.50K
Tensor1520                                         (111709,)   436.50K
Tensor1521                                            (8, 1)   512.00B
Tensor1522                                            (8, 8)   512.00B
Tensor1523                                            (2, 8)   512.00B
Tensor1524                                            (2, 1)   512.00B
Tensor1525                                            (8, 1)   512.00B
Tensor1526                                            (8, 8)   512.00B
Tensor1527                                            (2, 8)   512.00B
Tensor1528                                            (2, 1)   512.00B
Tensor1529                                            (8, 1)   512.00B
Tensor1530                                            (8, 8)   512.00B
Tensor1531                                            (2, 8)   512.00B
Tensor1532                                            (2, 1)   512.00B
Tensor1533                                            (8, 1)   512.00B
Tensor1534                                            (8, 8)   512.00B
Tensor1535                                            (2, 8)   512.00B
Tensor1536                                            (2, 1)   512.00B
Tensor1537                                           (2000,)     8.00K
Tensor1538                                           (2000,)     8.00K
Tensor1539                                           (2000,)     8.00K
Tensor1540                                           (2000,)     8.00K
Tensor1541                                            (2, 1)   512.00B
Tensor1542                                              (1,)   512.00B
Tensor1543                                              (1,)   512.00B
Tensor1544                                              (1,)   512.00B
Tensor1545                                              (1,)   512.00B
Tensor1546                                              (1,)   512.00B
Tensor1547                                              (1,)   512.00B
Tensor1548                                              (1,)   512.00B
Tensor1549                                              (1,)   512.00B
Tensor1550                                              (1,)   512.00B
Tensor1551                                              (1,)   512.00B
Tensor1552                                              (1,)   512.00B
Tensor1553                                              (1,)   512.00B
Tensor1554                                              (1,)   512.00B
Tensor1555                                              (1,)   512.00B
Tensor1556                                              (1,)   512.00B
Tensor1557                                              (1,)   512.00B
Tensor1558                                              (1,)   512.00B
Tensor1559                                              (1,)   512.00B
Tensor1560                                              (1,)   512.00B
Tensor1561                                              (1,)   512.00B
Tensor1562                                              (1,)   512.00B
Tensor1563                                              (1,)   512.00B
Tensor1564                                              (1,)   512.00B
Tensor1565                                              (1,)   512.00B
Tensor1566                                              (1,)   512.00B
Tensor1567                                              (1,)   512.00B
Tensor1568                                              (1,)   512.00B
Tensor1569                                              (1,)   512.00B
Tensor1570                                              (1,)   512.00B
Tensor1571                                              (1,)   512.00B
Tensor1572                                            (2, 8)   512.00B
Tensor1573                                            (8, 8)   512.00B
Tensor1574                                            (8, 1)   512.00B
Tensor1575                                              (1,)   512.00B
Tensor1576                                           (50, 1)   512.00B
Tensor1577                                         (111709,)   436.50K
Tensor1578                                         (111709,)   436.50K
Tensor1579                                            (256,)     2.00K
Tensor1580                                            (256,)     2.00K
Tensor1581                                            (256,)     2.00K
Tensor1582                                            (256,)     2.00K
Tensor1583                                            (256,)     2.00K
Tensor1584                                            (256,)     2.00K
Tensor1585                                           (50, 1)   512.00B
Tensor1586                                           (50, 1)   512.00B
Tensor1587                                           (50, 1)   512.00B
Tensor1588                                           (50, 1)   512.00B
Tensor1589                                           (50, 1)   512.00B
Tensor1590                                           (50, 1)   512.00B
Tensor1591                                           (50, 1)   512.00B
Tensor1592                                           (50, 1)   512.00B
Tensor1593                                           (50, 1)   512.00B
Tensor1594                                           (50, 1)   512.00B
Tensor1595                                           (50, 1)   512.00B
Tensor1596                                           (50, 1)   512.00B
Tensor1597                                           (50, 1)   512.00B
Tensor1598                                           (50, 1)   512.00B
Tensor1599                                           (50, 1)   512.00B
Tensor1600                                            (2, 1)   512.00B
Tensor1601                                            (2, 1)   512.00B
Tensor1602                                            (2, 8)   512.00B
Tensor1603                                            (8, 8)   512.00B
Tensor1604                                            (8, 1)   512.00B
Tensor1605                                            (2, 8)   512.00B
Tensor1606                                            (8, 8)   512.00B
Tensor1607                                            (8, 1)   512.00B
Tensor1608                                            (2, 1)   512.00B
Tensor1609                                            (2, 1)   512.00B
Tensor1610                                            (2, 8)   512.00B
Tensor1611                                            (8, 8)   512.00B
Tensor1612                                            (8, 1)   512.00B
Tensor1613                                            (2, 8)   512.00B
Tensor1614                                            (8, 8)   512.00B
Tensor1615                                            (8, 1)   512.00B
Tensor1616                                           (50, 1)   512.00B
Tensor1617                                           (50, 1)   512.00B
Tensor1618                                            (2, 1)   512.00B
Tensor1619                                            (2, 1)   512.00B
Tensor1620                                            (2, 1)   512.00B
Tensor1621                                            (2, 1)   512.00B
Tensor1622                                            (2, 1)   512.00B
Tensor1623                                            (2, 8)   512.00B
Tensor1624                                            (8, 8)   512.00B
Tensor1625                                            (8, 1)   512.00B
Tensor1626                                            (2, 8)   512.00B
Tensor1627                                            (8, 8)   512.00B
Tensor1628                                            (8, 1)   512.00B
Tensor1629                                            (2, 8)   512.00B
Tensor1630                                            (8, 8)   512.00B
Tensor1631                                            (8, 1)   512.00B
Tensor1632                                            (2, 8)   512.00B
Tensor1633                                            (8, 8)   512.00B
Tensor1634                                            (8, 1)   512.00B
Tensor1635                                            (2, 8)   512.00B
Tensor1636                                            (8, 8)   512.00B
Tensor1637                                            (8, 1)   512.00B
Tensor1638                                            (2, 1)   512.00B
Tensor1639                                            (2, 8)   512.00B
Tensor1640                                            (8, 8)   512.00B
Tensor1641                                            (8, 1)   512.00B
Tensor1642                                         (111709,)   436.50K
Tensor1643                                         (111709,)   436.50K
Tensor1644                                            (256,)     2.00K
Tensor1645                                            (256,)     2.00K
Tensor1646                                            (256,)     2.00K
Tensor1647                                            (256,)     2.00K
Tensor1648                                            (256,)     2.00K
Tensor1649                                            (256,)     2.00K
Tensor1650                                            (2, 1)   512.00B
Tensor1651                                            (2, 1)   512.00B
Tensor1652                                            (2, 1)   512.00B
Tensor1653                                            (2, 1)   512.00B
Tensor1654                                            (2, 1)   512.00B
Tensor1655                                            (2, 8)   512.00B
Tensor1656                                            (8, 8)   512.00B
Tensor1657                                            (8, 1)   512.00B
Tensor1658                                            (2, 8)   512.00B
Tensor1659                                            (8, 8)   512.00B
Tensor1660                                            (8, 1)   512.00B
Tensor1661                                            (2, 8)   512.00B
Tensor1662                                            (8, 8)   512.00B
Tensor1663                                            (8, 1)   512.00B
Tensor1664                                            (2, 8)   512.00B
Tensor1665                                            (8, 8)   512.00B
Tensor1666                                            (8, 1)   512.00B
Tensor1667                                            (2, 8)   512.00B
Tensor1668                                            (8, 8)   512.00B
Tensor1669                                            (8, 1)   512.00B
Tensor1670                                           (50, 1)   512.00B
Tensor1671                                            (2, 1)   512.00B
Tensor1672                                            (2, 1)   512.00B
Tensor1673                                            (2, 1)   512.00B
Tensor1674                                            (2, 1)   512.00B
Tensor1675                                            (2, 1)   512.00B
Tensor1676                                            (2, 8)   512.00B
Tensor1677                                            (8, 8)   512.00B
Tensor1678                                            (8, 1)   512.00B
Tensor1679                                            (2, 8)   512.00B
Tensor1680                                            (8, 8)   512.00B
Tensor1681                                            (8, 1)   512.00B
Tensor1682                                            (2, 8)   512.00B
Tensor1683                                            (8, 8)   512.00B
Tensor1684                                            (8, 1)   512.00B
Tensor1685                                            (2, 8)   512.00B
Tensor1686                                            (8, 8)   512.00B
Tensor1687                                            (8, 1)   512.00B
Tensor1688                                            (2, 8)   512.00B
Tensor1689                                            (8, 8)   512.00B
Tensor1690                                            (8, 1)   512.00B
Tensor1691                                           (50, 1)   512.00B
Tensor1692                                           (2000,)     8.00K
Tensor1693                                           (2000,)     8.00K
Tensor1694                                           (2000,)     8.00K
Tensor1695                                           (2000,)     8.00K
Tensor1696                                            (256,)     2.00K
Tensor1697                                              (1,)   512.00B
Tensor1698                                              (1,)   512.00B
Tensor1699                                              (1,)   512.00B
Tensor1700                                              (1,)   512.00B
Tensor1701                                              (1,)   512.00B
Tensor1702                                              (1,)   512.00B
Tensor1703                                              (1,)   512.00B
Tensor1704                                              (1,)   512.00B
Tensor1705                                              (1,)   512.00B
Tensor1706                                              (1,)   512.00B
Tensor1707                                              (1,)   512.00B
Tensor1708                                              (1,)   512.00B
Tensor1709                                              (1,)   512.00B
Tensor1710                                              (1,)   512.00B
Tensor1711                                              (1,)   512.00B
Tensor1712                                              (1,)   512.00B
Tensor1713                                              (1,)   512.00B
Tensor1714                                              (1,)   512.00B
Tensor1715                                              (1,)   512.00B
Tensor1716                                              (1,)   512.00B
Tensor1717                                              (1,)   512.00B
Tensor1718                                              (1,)   512.00B
Tensor1719                                              (1,)   512.00B
Tensor1720                                              (1,)   512.00B
Tensor1721                                              (1,)   512.00B
Tensor1722                                              (1,)   512.00B
Tensor1723                                              (1,)   512.00B
Tensor1724                                              (1,)   512.00B
Tensor1725                                              (1,)   512.00B
Tensor1726                                              (1,)   512.00B
Tensor1727                                            (256,)     2.00K
Tensor1728                                            (2, 1)   512.00B
Tensor1729                                            (2, 1)   512.00B
Tensor1730                                            (2, 1)   512.00B
Tensor1731                                            (2, 1)   512.00B
Tensor1732                                            (2, 1)   512.00B
Tensor1733                                            (2, 1)   512.00B
Tensor1734                                            (2, 1)   512.00B
Tensor1735                                            (2, 1)   512.00B
Tensor1736                                            (2, 1)   512.00B
Tensor1737                                            (2, 1)   512.00B
Tensor1738                                         (111709,)   436.50K
Tensor1739                                         (111709,)   436.50K
Tensor1740                                            (2, 8)   512.00B
Tensor1741                                            (8, 8)   512.00B
Tensor1742                                            (8, 1)   512.00B
Tensor1743                                            (2, 8)   512.00B
Tensor1744                                            (8, 8)   512.00B
Tensor1745                                            (8, 1)   512.00B
Tensor1746                                            (2, 8)   512.00B
Tensor1747                                            (8, 8)   512.00B
Tensor1748                                            (8, 1)   512.00B
Tensor1749                                            (2, 8)   512.00B
Tensor1750                                            (8, 8)   512.00B
Tensor1751                                            (8, 1)   512.00B
Tensor1752                                            (2, 8)   512.00B
Tensor1753                                            (8, 8)   512.00B
Tensor1754                                            (8, 1)   512.00B
Tensor1755                                            (2, 8)   512.00B
Tensor1756                                            (8, 8)   512.00B
Tensor1757                                            (8, 1)   512.00B
Tensor1758                                            (2, 8)   512.00B
Tensor1759                                            (8, 8)   512.00B
Tensor1760                                            (8, 1)   512.00B
Tensor1761                                            (2, 8)   512.00B
Tensor1762                                            (8, 8)   512.00B
Tensor1763                                            (8, 1)   512.00B
Tensor1764                                            (2, 8)   512.00B
Tensor1765                                            (8, 8)   512.00B
Tensor1766                                            (8, 1)   512.00B
Tensor1767                                            (2, 8)   512.00B
Tensor1768                                            (8, 8)   512.00B
Tensor1769                                            (8, 1)   512.00B
Tensor1770                                            (256,)     2.00K
Tensor1771                                            (256,)     2.00K
Tensor1772                                            (256,)     2.00K
Tensor1773                                            (256,)     2.00K
Tensor1774                                           (50, 1)   512.00B
Tensor1775                                           (1050,)     8.50K
Tensor1776                                            (945,)     0.00B
Tensor1777                                            (105,)     0.00B
Tensor1778                                              (1,)   512.00B
Tensor1779                                              (1,)   512.00B
Tensor1780                                              (1,)   512.00B
Tensor1781                                              (1,)   512.00B
Tensor1782                                              (1,)   512.00B
Tensor1783                                              (1,)   512.00B
Tensor1784                                              (1,)   512.00B
Tensor1785                                              (1,)   512.00B
Tensor1786                                              (1,)   512.00B
Tensor1787                                              (1,)   512.00B
Tensor1788                                              (1,)   512.00B
Tensor1789                                              (1,)   512.00B
Tensor1790                                              (1,)   512.00B
Tensor1791                                              (1,)   512.00B
Tensor1792                                              (1,)   512.00B
Tensor1793                                              (1,)   512.00B
Tensor1794                                              (1,)   512.00B
Tensor1795                                              (1,)   512.00B
Tensor1796                                              (1,)   512.00B
Tensor1797                                              (1,)   512.00B
Tensor1798                                              (1,)   512.00B
Tensor1799                                              (1,)   512.00B
Tensor1800                                              (1,)   512.00B
Tensor1801                                              (1,)   512.00B
Tensor1802                                              (1,)   512.00B
Tensor1803                                              (1,)   512.00B
Tensor1804                                              (1,)   512.00B
Tensor1805                                              (1,)   512.00B
Tensor1806                                              (1,)   512.00B
Tensor1807                                              (1,)   512.00B
Tensor1808                                              (1,)   512.00B
Tensor1809                                              (1,)   512.00B
Tensor1810                                              (1,)   512.00B
Tensor1811                                              (1,)   512.00B
Tensor1812                                              (1,)   512.00B
Tensor1813                                              (1,)   512.00B
Tensor1814                                              (1,)   512.00B
Tensor1815                                              (1,)   512.00B
Tensor1816                                              (1,)   512.00B
Tensor1817                                              (1,)   512.00B
Tensor1818                                              (1,)   512.00B
Tensor1819                                              (1,)   512.00B
Tensor1820                                              (1,)   512.00B
Tensor1821                                              (1,)   512.00B
Tensor1822                                              (1,)   512.00B
Tensor1823                                              (1,)   512.00B
Tensor1824                                              (1,)   512.00B
Tensor1825                                              (1,)   512.00B
Tensor1826                                            (2, 1)   512.00B
Tensor1827                                            (2, 1)   512.00B
Tensor1828                                            (2, 1)   512.00B
Tensor1829                                            (2, 1)   512.00B
Tensor1830                                            (2, 1)   512.00B
Tensor1831                                            (2, 8)   512.00B
Tensor1832                                            (8, 8)   512.00B
Tensor1833                                            (8, 1)   512.00B
Tensor1834                                            (2, 8)   512.00B
Tensor1835                                            (8, 8)   512.00B
Tensor1836                                            (8, 1)   512.00B
Tensor1837                                            (2, 8)   512.00B
Tensor1838                                            (8, 8)   512.00B
Tensor1839                                            (8, 1)   512.00B
Tensor1840                                            (2, 8)   512.00B
Tensor1841                                            (8, 8)   512.00B
Tensor1842                                            (8, 1)   512.00B
Tensor1843                                            (2, 8)   512.00B
Tensor1844                                            (8, 8)   512.00B
Tensor1845                                            (8, 1)   512.00B
-------------------------------------------------------------------------------
Total Tensors: 922675 	Used Memory: 3.67M
-------------------------------------------------------------------------------
