Element type                                            Size  Used MEM
Tensor10059                                           (256,)     2.00K
Tensor10060                                           (256,)     2.00K
Tensor10061                                           (256,)     2.00K
Tensor10062                                           (256,)     2.00K
Tensor10063                                           (256,)     2.00K
Tensor10064                                           (256,)     2.00K
Tensor10065                                           (256,)     2.00K
Tensor10066                                           (256,)     2.00K
Tensor10067                                           (256,)     2.00K
Tensor10068                                           (256,)     2.00K
Tensor10069                                           (256,)     2.00K
Tensor10070                                           (256,)     2.00K
Tensor10071                                           (256,)     2.00K
Tensor10072                                           (256,)     2.00K
Tensor10073                                           (256,)     2.00K
Tensor10074                                           (256,)     2.00K
Tensor10075                                           (256,)     2.00K
Tensor10076                                           (256,)     2.00K
Tensor10077                                           (256,)     2.00K
Tensor10078                                           (256,)     2.00K
Tensor10079                                           (256,)     2.00K
Tensor10080                                           (256,)     2.00K
Tensor10081                                           (256,)     2.00K
Tensor10082                                           (256,)     2.00K
Tensor10083                                           (256,)     2.00K
Tensor10084                                           (256,)     2.00K
Tensor10085                                           (256,)     2.00K
Tensor10086                                           (256,)     2.00K
Tensor10087                                           (256,)     2.00K
Tensor10088                                           (256,)     2.00K
Tensor10089                                           (256,)     2.00K
Tensor10090                                           (256,)     2.00K
Tensor10091                                           (256,)     2.00K
Tensor10092                                           (256,)     2.00K
Tensor10093                                           (256,)     2.00K
Tensor10094                                           (256,)     2.00K
Tensor10095                                           (2, 1)   512.00B
Tensor10096                                           (256,)     2.00K
Tensor10097                                           (256,)     2.00K
Tensor10098                                           (256,)     2.00K
Tensor10099                                           (256,)     2.00K
Tensor10100                                           (256,)     2.00K
Tensor10101                                           (256,)     2.00K
Tensor10102                                        (111709,)   436.50K
Tensor10103                                        (111709,)   436.50K
Tensor10104                                           (8, 1)   512.00B
Tensor10105                                           (8, 8)   512.00B
Tensor10106                                           (2, 8)   512.00B
Tensor10107                                           (2, 1)   512.00B
Tensor10108                                           (8, 1)   512.00B
Tensor10109                                           (8, 8)   512.00B
Tensor10110                                           (2, 8)   512.00B
Tensor10111                                           (2, 1)   512.00B
Tensor10112                                           (2, 1)   512.00B
Tensor10113                                           (2, 8)   512.00B
Tensor10114                                           (8, 8)   512.00B
Tensor10115                                           (8, 1)   512.00B
Tensor10116                                           (2, 1)   512.00B
Tensor10117                                           (2, 8)   512.00B
Tensor10118                                           (8, 8)   512.00B
Tensor10119                                           (8, 1)   512.00B
Tensor10120                                           (2, 8)   512.00B
Tensor10121                                           (8, 8)   512.00B
Tensor10122                                           (8, 1)   512.00B
Tensor10123                                           (2, 1)   512.00B
Tensor10124                                           (2, 1)   512.00B
Tensor10125                                           (2, 8)   512.00B
Tensor10126                                           (8, 8)   512.00B
Tensor10127                                           (8, 1)   512.00B
Tensor10128                                           (2, 8)   512.00B
Tensor10129                                           (8, 8)   512.00B
Tensor10130                                           (8, 1)   512.00B
Tensor10131                                          (2000,)     8.00K
Tensor10132                                          (2000,)     8.00K
Tensor10133                                          (2000,)     8.00K
Tensor10134                                          (2000,)     8.00K
Tensor10135                                             (1,)   512.00B
Tensor10136                                             (1,)   512.00B
Tensor10137                                             (1,)   512.00B
Tensor10138                                             (1,)   512.00B
Tensor10139                                             (1,)   512.00B
Tensor10140                                             (1,)   512.00B
Tensor10141                                             (1,)   512.00B
Tensor10142                                             (1,)   512.00B
Tensor10143                                             (1,)   512.00B
Tensor10144                                             (1,)   512.00B
Tensor10145                                             (1,)   512.00B
Tensor10146                                             (1,)   512.00B
Tensor10147                                             (1,)   512.00B
Tensor10148                                             (1,)   512.00B
Tensor10149                                             (1,)   512.00B
Tensor10150                                             (1,)   512.00B
Tensor10151                                             (1,)   512.00B
Tensor10152                                             (1,)   512.00B
Tensor10153                                             (1,)   512.00B
Tensor10154                                             (1,)   512.00B
Tensor10155                                             (1,)   512.00B
Tensor10156                                             (1,)   512.00B
Tensor10157                                             (1,)   512.00B
Tensor10158                                             (1,)   512.00B
Tensor10159                                             (1,)   512.00B
Tensor10160                                             (1,)   512.00B
Tensor10161                                             (1,)   512.00B
Tensor10162                                             (1,)   512.00B
Tensor10163                                             (1,)   512.00B
Tensor10164                                             (1,)   512.00B
Tensor10165                                          (50, 1)   512.00B
Tensor10166                                           (2, 1)   512.00B
Tensor10167                                           (2, 8)   512.00B
Tensor10168                                           (8, 8)   512.00B
Tensor10169                                           (8, 1)   512.00B
Tensor10170                                           (2, 1)   512.00B
Tensor10171                                           (2, 1)   512.00B
Tensor10172                                           (2, 8)   512.00B
Tensor10173                                           (8, 8)   512.00B
Tensor10174                                           (8, 1)   512.00B
Tensor10175                                           (2, 8)   512.00B
Tensor10176                                           (8, 8)   512.00B
Tensor10177                                           (8, 1)   512.00B
Tensor10178                                          (2000,)     8.00K
Tensor10179                                          (2000,)     8.00K
Tensor10180                                          (2000,)     8.00K
Tensor10181                                          (2000,)     8.00K
Tensor10182                                             (1,)   512.00B
Tensor10183                                             (1,)   512.00B
Tensor10184                                             (1,)   512.00B
Tensor10185                                             (1,)   512.00B
Tensor10186                                             (1,)   512.00B
Tensor10187                                             (1,)   512.00B
Tensor10188                                             (1,)   512.00B
Tensor10189                                             (1,)   512.00B
Tensor10190                                             (1,)   512.00B
Tensor10191                                             (1,)   512.00B
Tensor10192                                             (1,)   512.00B
Tensor10193                                             (1,)   512.00B
Tensor10194                                             (1,)   512.00B
Tensor10195                                             (1,)   512.00B
Tensor10196                                             (1,)   512.00B
Tensor10197                                             (1,)   512.00B
Tensor10198                                             (1,)   512.00B
Tensor10199                                             (1,)   512.00B
Tensor10200                                             (1,)   512.00B
Tensor10201                                             (1,)   512.00B
Tensor10202                                             (1,)   512.00B
Tensor10203                                             (1,)   512.00B
Tensor10204                                             (1,)   512.00B
Tensor10205                                             (1,)   512.00B
Tensor10206                                             (1,)   512.00B
Tensor10207                                             (1,)   512.00B
Tensor10208                                             (1,)   512.00B
Tensor10209                                             (1,)   512.00B
Tensor10210                                             (1,)   512.00B
Tensor10211                                             (1,)   512.00B
Tensor10212                                          (50, 1)   512.00B
Tensor10213                                           (2, 1)   512.00B
Tensor10214                                           (2, 1)   512.00B
Tensor10215                                           (2, 1)   512.00B
Tensor10216                                           (2, 1)   512.00B
Tensor10217                                           (2, 1)   512.00B
Tensor10218                                           (2, 1)   512.00B
Tensor10219                                           (2, 1)   512.00B
Tensor10220                                           (2, 1)   512.00B
Tensor10221                                           (2, 1)   512.00B
Tensor10222                                           (2, 1)   512.00B
Tensor10223                                           (2, 8)   512.00B
Tensor10224                                           (8, 8)   512.00B
Tensor10225                                           (8, 1)   512.00B
Tensor10226                                           (2, 8)   512.00B
Tensor10227                                           (8, 8)   512.00B
Tensor10228                                           (8, 1)   512.00B
Tensor10229                                           (2, 8)   512.00B
Tensor10230                                           (8, 8)   512.00B
Tensor10231                                           (8, 1)   512.00B
Tensor10232                                           (2, 8)   512.00B
Tensor10233                                           (8, 8)   512.00B
Tensor10234                                           (8, 1)   512.00B
Tensor10235                                           (2, 8)   512.00B
Tensor10236                                           (8, 8)   512.00B
Tensor10237                                           (8, 1)   512.00B
Tensor10238                                           (2, 8)   512.00B
Tensor10239                                           (8, 8)   512.00B
Tensor10240                                           (8, 1)   512.00B
Tensor10241                                           (2, 8)   512.00B
Tensor10242                                           (8, 8)   512.00B
Tensor10243                                           (8, 1)   512.00B
Tensor10244                                           (2, 8)   512.00B
Tensor10245                                           (8, 8)   512.00B
Tensor10246                                           (8, 1)   512.00B
Tensor10247                                           (2, 8)   512.00B
Tensor10248                                           (8, 8)   512.00B
Tensor10249                                           (8, 1)   512.00B
Tensor10250                                           (2, 8)   512.00B
Tensor10251                                           (8, 8)   512.00B
Tensor10252                                           (8, 1)   512.00B
Tensor10253                                        (111709,)   436.50K
Tensor10254                                        (111709,)   436.50K
Tensor10255                                           (256,)     2.00K
Tensor10256                                           (256,)     2.00K
Tensor10257                                           (256,)     2.00K
Tensor10258                                           (256,)     2.00K
Tensor10259                                           (256,)     2.00K
Tensor10260                                           (256,)     2.00K
Tensor10261                                           (2, 1)   512.00B
Tensor10262                                           (2, 1)   512.00B
Tensor10263                                           (2, 1)   512.00B
Tensor10264                                           (2, 1)   512.00B
Tensor10265                                           (2, 1)   512.00B
Tensor10266                                           (2, 8)   512.00B
Tensor10267                                           (8, 8)   512.00B
Tensor10268                                           (8, 1)   512.00B
Tensor10269                                           (2, 8)   512.00B
Tensor10270                                           (8, 8)   512.00B
Tensor10271                                           (8, 1)   512.00B
Tensor10272                                           (2, 8)   512.00B
Tensor10273                                           (8, 8)   512.00B
Tensor10274                                           (8, 1)   512.00B
Tensor10275                                           (2, 8)   512.00B
Tensor10276                                           (8, 8)   512.00B
Tensor10277                                           (8, 1)   512.00B
Tensor10278                                           (2, 8)   512.00B
Tensor10279                                           (8, 8)   512.00B
Tensor10280                                           (8, 1)   512.00B
Tensor10281                                           (2, 1)   512.00B
Tensor10282                                           (2, 8)   512.00B
Tensor10283                                           (8, 8)   512.00B
Tensor10284                                           (8, 1)   512.00B
Tensor10285                                           (2, 1)   512.00B
Tensor10286                                           (2, 8)   512.00B
Tensor10287                                           (8, 8)   512.00B
Tensor10288                                           (8, 1)   512.00B
Tensor10289                                           (2, 1)   512.00B
Tensor10290                                           (2, 8)   512.00B
Tensor10291                                           (8, 8)   512.00B
Tensor10292                                           (8, 1)   512.00B
Tensor10293                                           (2, 1)   512.00B
Tensor10294                                           (2, 8)   512.00B
Tensor10295                                           (8, 8)   512.00B
Tensor10296                                           (8, 1)   512.00B
Tensor10297                                           (2, 1)   512.00B
Tensor10298                                           (2, 8)   512.00B
Tensor10299                                           (8, 8)   512.00B
Tensor10300                                           (8, 1)   512.00B
Tensor10301                                        (111709,)   436.50K
Tensor10302                                        (111709,)   436.50K
Tensor10303                                           (256,)     2.00K
Tensor10304                                           (256,)     2.00K
Tensor10305                                           (256,)     2.00K
Tensor10306                                           (256,)     2.00K
Tensor10307                                           (256,)     2.00K
Tensor10308                                           (256,)     2.00K
Tensor10309                                          (50, 1)   512.00B
Tensor10310                                           (2, 1)   512.00B
Tensor10311                                           (256,)     2.00K
Tensor10312                                           (256,)     2.00K
Tensor10313                                           (256,)     2.00K
Tensor10314                                           (256,)     2.00K
Tensor10315                                           (256,)     2.00K
Tensor10316                                           (256,)     2.00K
Tensor10317                                        (111709,)   436.50K
Tensor10318                                        (111709,)   436.50K
Tensor10319                                           (2, 8)   512.00B
Tensor10320                                           (8, 8)   512.00B
Tensor10321                                           (8, 1)   512.00B
Tensor10322                                           (2, 1)   512.00B
Tensor10323                                           (2, 1)   512.00B
Tensor10324                                           (2, 1)   512.00B
Tensor10325                                           (2, 1)   512.00B
Tensor10326                                           (2, 8)   512.00B
Tensor10327                                           (8, 8)   512.00B
Tensor10328                                           (8, 1)   512.00B
Tensor10329                                           (2, 8)   512.00B
Tensor10330                                           (8, 8)   512.00B
Tensor10331                                           (8, 1)   512.00B
Tensor10332                                           (2, 8)   512.00B
Tensor10333                                           (8, 8)   512.00B
Tensor10334                                           (8, 1)   512.00B
Tensor10335                                           (2, 8)   512.00B
Tensor10336                                           (8, 8)   512.00B
Tensor10337                                           (8, 1)   512.00B
Tensor10338                                          (2000,)     8.00K
Tensor10339                                          (2000,)     8.00K
Tensor10340                                          (2000,)     8.00K
Tensor10341                                          (2000,)     8.00K
Tensor10342                                             (1,)   512.00B
Tensor10343                                             (1,)   512.00B
Tensor10344                                             (1,)   512.00B
Tensor10345                                             (1,)   512.00B
Tensor10346                                             (1,)   512.00B
Tensor10347                                             (1,)   512.00B
Tensor10348                                             (1,)   512.00B
Tensor10349                                             (1,)   512.00B
Tensor10350                                             (1,)   512.00B
Tensor10351                                             (1,)   512.00B
Tensor10352                                             (1,)   512.00B
Tensor10353                                             (1,)   512.00B
Tensor10354                                             (1,)   512.00B
Tensor10355                                             (1,)   512.00B
Tensor10356                                             (1,)   512.00B
Tensor10357                                             (1,)   512.00B
Tensor10358                                             (1,)   512.00B
Tensor10359                                             (1,)   512.00B
Tensor10360                                             (1,)   512.00B
Tensor10361                                             (1,)   512.00B
Tensor10362                                             (1,)   512.00B
Tensor10363                                             (1,)   512.00B
Tensor10364                                             (1,)   512.00B
Tensor10365                                             (1,)   512.00B
Tensor10366                                             (1,)   512.00B
Tensor10367                                             (1,)   512.00B
Tensor10368                                             (1,)   512.00B
Tensor10369                                             (1,)   512.00B
Tensor10370                                             (1,)   512.00B
Tensor10371                                             (1,)   512.00B
Tensor10372                                          (50, 1)   512.00B
Tensor10373                                           (2, 1)   512.00B
Tensor10374                                           (2, 8)   512.00B
Tensor10375                                           (8, 8)   512.00B
Tensor10376                                           (8, 1)   512.00B
Tensor10377                                           (2, 1)   512.00B
Tensor10378                                           (2, 1)   512.00B
Tensor10379                                           (2, 1)   512.00B
Tensor10380                                           (2, 1)   512.00B
Tensor10381                                           (2, 8)   512.00B
Tensor10382                                           (8, 8)   512.00B
Tensor10383                                           (8, 1)   512.00B
Tensor10384                                           (2, 8)   512.00B
Tensor10385                                           (8, 8)   512.00B
Tensor10386                                           (8, 1)   512.00B
Tensor10387                                           (2, 8)   512.00B
Tensor10388                                           (8, 8)   512.00B
Tensor10389                                           (8, 1)   512.00B
Tensor10390                                           (2, 8)   512.00B
Tensor10391                                           (8, 8)   512.00B
Tensor10392                                           (8, 1)   512.00B
Tensor10393                                          (2000,)     8.00K
Tensor10394                                          (2000,)     8.00K
Tensor10395                                          (2000,)     8.00K
Tensor10396                                          (2000,)     8.00K
Tensor10397                                             (1,)   512.00B
Tensor10398                                             (1,)   512.00B
Tensor10399                                             (1,)   512.00B
Tensor10400                                             (1,)   512.00B
Tensor10401                                             (1,)   512.00B
Tensor10402                                             (1,)   512.00B
Tensor10403                                             (1,)   512.00B
Tensor10404                                             (1,)   512.00B
Tensor10405                                             (1,)   512.00B
Tensor10406                                             (1,)   512.00B
Tensor10407                                             (1,)   512.00B
Tensor10408                                             (1,)   512.00B
Tensor10409                                             (1,)   512.00B
Tensor10410                                             (1,)   512.00B
Tensor10411                                             (1,)   512.00B
Tensor10412                                             (1,)   512.00B
Tensor10413                                             (1,)   512.00B
Tensor10414                                             (1,)   512.00B
Tensor10415                                             (1,)   512.00B
Tensor10416                                             (1,)   512.00B
Tensor10417                                             (1,)   512.00B
Tensor10418                                             (1,)   512.00B
Tensor10419                                             (1,)   512.00B
Tensor10420                                             (1,)   512.00B
Tensor10421                                             (1,)   512.00B
Tensor10422                                             (1,)   512.00B
Tensor10423                                             (1,)   512.00B
Tensor10424                                             (1,)   512.00B
Tensor10425                                             (1,)   512.00B
Tensor10426                                             (1,)   512.00B
Tensor10427                                           (2, 1)   512.00B
Tensor10428                                           (2, 1)   512.00B
Tensor10429                                           (2, 1)   512.00B
Tensor10430                                           (2, 1)   512.00B
Tensor10431                                           (2, 1)   512.00B
Tensor10432                                           (2, 1)   512.00B
Tensor10433                                           (2, 1)   512.00B
Tensor10434                                           (2, 1)   512.00B
Tensor10435                                           (2, 1)   512.00B
Tensor10436                                           (2, 1)   512.00B
Tensor10437                                        (111709,)   436.50K
Tensor10438                                        (111709,)   436.50K
Tensor10439                                           (2, 8)   512.00B
Tensor10440                                           (8, 8)   512.00B
Tensor10441                                           (8, 1)   512.00B
Tensor10442                                           (2, 8)   512.00B
Tensor10443                                           (8, 8)   512.00B
Tensor10444                                           (8, 1)   512.00B
Tensor10445                                           (2, 8)   512.00B
Tensor10446                                           (8, 8)   512.00B
Tensor10447                                           (8, 1)   512.00B
Tensor10448                                           (2, 8)   512.00B
Tensor10449                                           (8, 8)   512.00B
Tensor10450                                           (8, 1)   512.00B
Tensor10451                                           (2, 8)   512.00B
Tensor10452                                           (8, 8)   512.00B
Tensor10453                                           (8, 1)   512.00B
Tensor10454                                           (2, 8)   512.00B
Tensor10455                                           (8, 8)   512.00B
Tensor10456                                           (8, 1)   512.00B
Tensor10457                                           (2, 8)   512.00B
Tensor10458                                           (8, 8)   512.00B
Tensor10459                                           (8, 1)   512.00B
Tensor10460                                           (2, 8)   512.00B
Tensor10461                                           (8, 8)   512.00B
Tensor10462                                           (8, 1)   512.00B
Tensor10463                                           (2, 8)   512.00B
Tensor10464                                           (8, 8)   512.00B
Tensor10465                                           (8, 1)   512.00B
Tensor10466                                           (2, 8)   512.00B
Tensor10467                                           (8, 8)   512.00B
Tensor10468                                           (8, 1)   512.00B
Tensor10469                                           (256,)     2.00K
Tensor10470                                           (256,)     2.00K
Tensor10471                                           (256,)     2.00K
Tensor10472                                           (256,)     2.00K
Tensor10473                                           (256,)     2.00K
Tensor10474                                           (256,)     2.00K
Tensor10475                                          (50, 1)   512.00B
Tensor10476                                          (2000,)     8.00K
Tensor10477                                          (2000,)     8.00K
Tensor10478                                          (2000,)     8.00K
Tensor10479                                          (2000,)     8.00K
Tensor10480                                             (1,)   512.00B
Tensor10481                                             (1,)   512.00B
Tensor10482                                             (1,)   512.00B
Tensor10483                                             (1,)   512.00B
Tensor10484                                             (1,)   512.00B
Tensor10485                                             (1,)   512.00B
Tensor10486                                             (1,)   512.00B
Tensor10487                                             (1,)   512.00B
Tensor10488                                             (1,)   512.00B
Tensor10489                                             (1,)   512.00B
Tensor10490                                             (1,)   512.00B
Tensor10491                                             (1,)   512.00B
Tensor10492                                             (1,)   512.00B
Tensor10493                                             (1,)   512.00B
Tensor10494                                             (1,)   512.00B
Tensor10495                                             (1,)   512.00B
Tensor10496                                             (1,)   512.00B
Tensor10497                                             (1,)   512.00B
Tensor10498                                             (1,)   512.00B
Tensor10499                                             (1,)   512.00B
Tensor10500                                             (1,)   512.00B
Tensor10501                                             (1,)   512.00B
Tensor10502                                             (1,)   512.00B
Tensor10503                                             (1,)   512.00B
Tensor10504                                             (1,)   512.00B
Tensor10505                                             (1,)   512.00B
Tensor10506                                             (1,)   512.00B
Tensor10507                                             (1,)   512.00B
Tensor10508                                             (1,)   512.00B
Tensor10509                                             (1,)   512.00B
Tensor10510                                          (50, 1)   512.00B
Tensor10511                                           (2, 1)   512.00B
Tensor10512                                           (2, 1)   512.00B
Tensor10513                                           (2, 1)   512.00B
Tensor10514                                           (2, 1)   512.00B
Tensor10515                                           (2, 1)   512.00B
Tensor10516                                           (2, 1)   512.00B
Tensor10517                                           (2, 1)   512.00B
Tensor10518                                           (2, 1)   512.00B
Tensor10519                                           (2, 1)   512.00B
Tensor10520                                           (2, 1)   512.00B
Tensor10521                                           (2, 8)   512.00B
Tensor10522                                           (8, 8)   512.00B
Tensor10523                                           (8, 1)   512.00B
Tensor10524                                           (2, 8)   512.00B
Tensor10525                                           (8, 8)   512.00B
Tensor10526                                           (8, 1)   512.00B
Tensor10527                                           (2, 8)   512.00B
Tensor10528                                           (8, 8)   512.00B
Tensor10529                                           (8, 1)   512.00B
Tensor10530                                           (2, 8)   512.00B
Tensor10531                                           (8, 8)   512.00B
Tensor10532                                           (8, 1)   512.00B
Tensor10533                                           (2, 8)   512.00B
Tensor10534                                           (8, 8)   512.00B
Tensor10535                                           (8, 1)   512.00B
Tensor10536                                           (2, 8)   512.00B
Tensor10537                                           (8, 8)   512.00B
Tensor10538                                           (8, 1)   512.00B
Tensor10539                                           (2, 8)   512.00B
Tensor10540                                           (8, 8)   512.00B
Tensor10541                                           (8, 1)   512.00B
Tensor10542                                           (2, 8)   512.00B
Tensor10543                                           (8, 8)   512.00B
Tensor10544                                           (8, 1)   512.00B
Tensor10545                                           (2, 8)   512.00B
Tensor10546                                           (8, 8)   512.00B
Tensor10547                                           (8, 1)   512.00B
Tensor10548                                           (2, 8)   512.00B
Tensor10549                                           (8, 8)   512.00B
Tensor10550                                           (8, 1)   512.00B
Tensor10551                                        (111709,)   436.50K
Tensor10552                                        (111709,)   436.50K
Tensor10553                                           (256,)     2.00K
Tensor10554                                           (256,)     2.00K
Tensor10555                                           (256,)     2.00K
Tensor10556                                           (256,)     2.00K
Tensor10557                                           (256,)     2.00K
Tensor10558                                           (256,)     2.00K
Tensor10559                                          (2000,)     8.00K
Tensor10560                                          (2000,)     8.00K
Tensor10561                                          (2000,)     8.00K
Tensor10562                                          (2000,)     8.00K
Tensor10563                                             (1,)   512.00B
Tensor10564                                             (1,)   512.00B
Tensor10565                                             (1,)   512.00B
Tensor10566                                             (1,)   512.00B
Tensor10567                                             (1,)   512.00B
Tensor10568                                             (1,)   512.00B
Tensor10569                                             (1,)   512.00B
Tensor10570                                             (1,)   512.00B
Tensor10571                                             (1,)   512.00B
Tensor10572                                             (1,)   512.00B
Tensor10573                                             (1,)   512.00B
Tensor10574                                             (1,)   512.00B
Tensor10575                                             (1,)   512.00B
Tensor10576                                             (1,)   512.00B
Tensor10577                                             (1,)   512.00B
Tensor10578                                             (1,)   512.00B
Tensor10579                                             (1,)   512.00B
Tensor10580                                             (1,)   512.00B
Tensor10581                                             (1,)   512.00B
Tensor10582                                             (1,)   512.00B
Tensor10583                                             (1,)   512.00B
Tensor10584                                             (1,)   512.00B
Tensor10585                                             (1,)   512.00B
Tensor10586                                             (1,)   512.00B
Tensor10587                                             (1,)   512.00B
Tensor10588                                             (1,)   512.00B
Tensor10589                                             (1,)   512.00B
Tensor10590                                             (1,)   512.00B
Tensor10591                                             (1,)   512.00B
Tensor10592                                             (1,)   512.00B
Tensor10593                                          (50, 1)   512.00B
Tensor10594                                          (1300,)    10.50K
Tensor10595                                          (1170,)     0.00B
Tensor10596                                           (130,)     0.00B
Tensor10597                                           (2, 1)   512.00B
Tensor10598                                           (2, 1)   512.00B
Tensor10599                                           (2, 1)   512.00B
Tensor10600                                           (2, 1)   512.00B
Tensor10601                                           (2, 1)   512.00B
Tensor10602                                           (2, 1)   512.00B
Tensor10603                                           (2, 1)   512.00B
Tensor10604                                           (2, 1)   512.00B
Tensor10605                                           (2, 1)   512.00B
Tensor10606                                           (2, 1)   512.00B
Tensor10607                                           (2, 8)   512.00B
Tensor10608                                           (8, 8)   512.00B
Tensor10609                                           (8, 1)   512.00B
Tensor10610                                           (2, 8)   512.00B
Tensor10611                                           (8, 8)   512.00B
Tensor10612                                           (8, 1)   512.00B
Tensor10613                                           (2, 8)   512.00B
Tensor10614                                           (8, 8)   512.00B
Tensor10615                                           (8, 1)   512.00B
Tensor10616                                           (2, 8)   512.00B
Tensor10617                                           (8, 8)   512.00B
Tensor10618                                           (8, 1)   512.00B
Tensor10619                                           (2, 8)   512.00B
Tensor10620                                           (8, 8)   512.00B
Tensor10621                                           (8, 1)   512.00B
Tensor10622                                           (2, 8)   512.00B
Tensor10623                                           (8, 8)   512.00B
Tensor10624                                           (8, 1)   512.00B
Tensor10625                                           (2, 8)   512.00B
Tensor10626                                           (8, 8)   512.00B
Tensor10627                                           (8, 1)   512.00B
Tensor10628                                           (2, 8)   512.00B
Tensor10629                                           (8, 8)   512.00B
Tensor10630                                           (8, 1)   512.00B
Tensor10631                                           (2, 8)   512.00B
Tensor10632                                           (8, 8)   512.00B
Tensor10633                                           (8, 1)   512.00B
Tensor10634                                           (2, 8)   512.00B
Tensor10635                                           (8, 8)   512.00B
Tensor10636                                           (8, 1)   512.00B
Tensor10637                                        (111709,)   436.50K
Tensor10638                                        (111709,)   436.50K
Tensor10639                                           (256,)     2.00K
Tensor10640                                           (256,)     2.00K
Tensor10641                                           (256,)     2.00K
Tensor10642                                           (256,)     2.00K
Tensor10643                                           (256,)     2.00K
Tensor10644                                           (256,)     2.00K
Tensor10645                                             (1,)   512.00B
Tensor10646                                             (1,)   512.00B
Tensor10647                                             (1,)   512.00B
Tensor10648                                             (1,)   512.00B
Tensor10649                                             (1,)   512.00B
Tensor10650                                             (1,)   512.00B
Tensor10651                                             (1,)   512.00B
Tensor10652                                             (1,)   512.00B
Tensor10653                                             (1,)   512.00B
Tensor10654                                             (1,)   512.00B
Tensor10655                                             (1,)   512.00B
Tensor10656                                             (1,)   512.00B
Tensor10657                                             (1,)   512.00B
Tensor10658                                             (1,)   512.00B
Tensor10659                                             (1,)   512.00B
Tensor10660                                             (1,)   512.00B
Tensor10661                                             (1,)   512.00B
Tensor10662                                             (1,)   512.00B
Tensor10663                                             (1,)   512.00B
Tensor10664                                             (1,)   512.00B
Tensor10665                                             (1,)   512.00B
Tensor10666                                             (1,)   512.00B
Tensor10667                                             (1,)   512.00B
Tensor10668                                             (1,)   512.00B
Tensor10669                                             (1,)   512.00B
Tensor10670                                             (1,)   512.00B
Tensor10671                                             (1,)   512.00B
Tensor10672                                             (1,)   512.00B
Tensor10673                                             (1,)   512.00B
Tensor10674                                             (1,)   512.00B
Tensor10675                                             (1,)   512.00B
Tensor10676                                             (1,)   512.00B
Tensor10677                                             (1,)   512.00B
Tensor10678                                             (1,)   512.00B
Tensor10679                                             (1,)   512.00B
Tensor10680                                             (1,)   512.00B
Tensor10681                                             (1,)   512.00B
Tensor10682                                             (1,)   512.00B
Tensor10683                                             (1,)   512.00B
Tensor10684                                           (2, 1)   512.00B
Tensor10685                                           (2, 1)   512.00B
Tensor10686                                           (2, 1)   512.00B
Tensor10687                                           (2, 1)   512.00B
Tensor10688                                           (2, 1)   512.00B
Tensor10689                                           (2, 8)   512.00B
Tensor10690                                           (8, 8)   512.00B
Tensor10691                                           (8, 1)   512.00B
Tensor10692                                           (2, 8)   512.00B
