Element type                                            Size  Used MEM
Tensor2738                                            (2, 8)   512.00B
Tensor2739                                              (2,)   512.00B
Tensor2740                                            (8, 1)   512.00B
Tensor2741                                            (8, 1)   512.00B
Tensor2742                                            (8, 1)   512.00B
Tensor2743                                              (8,)   512.00B
Tensor2744                                              (8,)   512.00B
Tensor2745                                              (8,)   512.00B
Tensor2746                                            (8, 8)   512.00B
Tensor2747                                            (8, 8)   512.00B
Tensor2748                                            (8, 8)   512.00B
Tensor2749                                              (8,)   512.00B
Tensor2750                                              (8,)   512.00B
Tensor2751                                              (8,)   512.00B
Tensor2752                                            (2, 8)   512.00B
Tensor2753                                            (2, 8)   512.00B
Tensor2754                                            (2, 8)   512.00B
Tensor2755                                              (2,)   512.00B
Tensor2756                                              (2,)   512.00B
Tensor2757                                              (2,)   512.00B
Tensor2758                                            (8, 1)   512.00B
Tensor2759                                            (8, 1)   512.00B
Tensor2760                                            (8, 1)   512.00B
Tensor2761                                              (8,)   512.00B
Tensor2762                                              (8,)   512.00B
Tensor2763                                              (8,)   512.00B
Tensor2764                                            (8, 8)   512.00B
Tensor2765                                            (8, 8)   512.00B
Tensor2766                                            (8, 8)   512.00B
Tensor2767                                              (8,)   512.00B
Tensor2768                                              (8,)   512.00B
Tensor2769                                              (8,)   512.00B
Tensor2770                                            (2, 8)   512.00B
Tensor2771                                            (2, 8)   512.00B
Tensor2772                                            (2, 8)   512.00B
Tensor2773                                              (2,)   512.00B
Tensor2774                                              (2,)   512.00B
Tensor2775                                              (2,)   512.00B
Tensor2776                                            (8, 1)   512.00B
Tensor2777                                            (8, 1)   512.00B
Tensor2778                                            (8, 1)   512.00B
Tensor2779                                              (8,)   512.00B
Tensor2780                                              (8,)   512.00B
Tensor2781                                              (8,)   512.00B
Tensor2782                                            (8, 8)   512.00B
Tensor2783                                            (8, 8)   512.00B
Tensor2784                                            (8, 8)   512.00B
Tensor2785                                              (8,)   512.00B
Tensor2786                                              (8,)   512.00B
Tensor2787                                              (8,)   512.00B
Tensor2788                                            (2, 8)   512.00B
Tensor2789                                            (2, 8)   512.00B
Tensor2790                                            (2, 8)   512.00B
Tensor2791                                              (2,)   512.00B
Tensor2792                                              (2,)   512.00B
Tensor2793                                              (2,)   512.00B
Tensor2794                                            (8, 1)   512.00B
Tensor2795                                            (8, 1)   512.00B
Tensor2796                                            (8, 1)   512.00B
Tensor2797                                              (8,)   512.00B
Tensor2798                                              (8,)   512.00B
Tensor2799                                              (8,)   512.00B
Tensor2800                                            (8, 8)   512.00B
Tensor2801                                            (8, 8)   512.00B
Tensor2802                                            (8, 8)   512.00B
Tensor2803                                              (8,)   512.00B
Tensor2804                                              (8,)   512.00B
Tensor2805                                              (8,)   512.00B
Tensor2806                                            (2, 8)   512.00B
Tensor2807                                            (2, 8)   512.00B
Tensor2808                                            (2, 8)   512.00B
Tensor2809                                              (2,)   512.00B
Tensor2810                                              (2,)   512.00B
Tensor2811                                              (2,)   512.00B
Tensor2812                                            (8, 1)   512.00B
Tensor2813                                            (8, 1)   512.00B
Tensor2814                                            (8, 1)   512.00B
Tensor2815                                              (8,)   512.00B
Tensor2816                                              (8,)   512.00B
Tensor2817                                              (8,)   512.00B
Tensor2818                                            (8, 8)   512.00B
Tensor2819                                            (8, 8)   512.00B
Tensor2820                                            (8, 8)   512.00B
Tensor2821                                              (8,)   512.00B
Tensor2822                                              (8,)   512.00B
Tensor2823                                              (8,)   512.00B
Tensor2824                                            (2, 8)   512.00B
Tensor2825                                            (2, 8)   512.00B
Tensor2826                                            (2, 8)   512.00B
Tensor2827                                              (2,)   512.00B
Tensor2828                                              (2,)   512.00B
Tensor2829                                              (2,)   512.00B
Tensor2830                                              (1,)   512.00B
Tensor2831                                              (1,)   512.00B
Tensor2832                                         (1600, 1)     6.50K
Tensor2833                                      (50, 111709)    21.31M
Tensor2834                                           (50, 1)   512.00B
Tensor2835                                         (1000, 1)     4.00K
Tensor2836                                              (1,)   512.00B
Tensor2837                                              (1,)   512.00B
Tensor2838                                              (1,)   512.00B
Tensor2839                                              (1,)   512.00B
Tensor2840                                              (1,)   512.00B
Tensor2841                                              (1,)   512.00B
Tensor2842                                              (1,)   512.00B
Tensor2843                                              (1,)   512.00B
Tensor2844                                              (1,)   512.00B
Tensor2845                                              (1,)   512.00B
Tensor2846                                              (1,)   512.00B
Tensor2847                                              (1,)   512.00B
Parameter2848                                         (8, 1)   512.00B
Parameter2849                                           (8,)   512.00B
Tensor2850                                            (8, 1)   512.00B
Parameter2851                                         (8, 8)   512.00B
Parameter2852                                           (8,)   512.00B
Tensor2853                                            (8, 8)   512.00B
Parameter2854                                         (2, 8)   512.00B
Parameter2855                                           (2,)   512.00B
Tensor2856                                            (2, 8)   512.00B
Parameter2857                                         (8, 1)   512.00B
Parameter2858                                           (8,)   512.00B
Tensor2859                                            (8, 1)   512.00B
Parameter2860                                         (8, 8)   512.00B
Parameter2861                                           (8,)   512.00B
Tensor2862                                            (8, 8)   512.00B
Parameter2863                                         (2, 8)   512.00B
Parameter2864                                           (2,)   512.00B
Tensor2865                                            (2, 8)   512.00B
Parameter2866                                         (8, 1)   512.00B
Parameter2867                                           (8,)   512.00B
Tensor2868                                            (8, 1)   512.00B
Parameter2869                                         (8, 8)   512.00B
Parameter2870                                           (8,)   512.00B
Tensor2871                                            (8, 8)   512.00B
Parameter2872                                         (2, 8)   512.00B
Parameter2873                                           (2,)   512.00B
Tensor2874                                            (2, 8)   512.00B
Parameter2875                                         (8, 1)   512.00B
Parameter2876                                           (8,)   512.00B
Tensor2877                                            (8, 1)   512.00B
Parameter2878                                         (8, 8)   512.00B
Parameter2879                                           (8,)   512.00B
Tensor2880                                            (8, 8)   512.00B
Parameter2881                                         (2, 8)   512.00B
Parameter2882                                           (2,)   512.00B
Tensor2883                                            (2, 8)   512.00B
Parameter2884                                         (8, 1)   512.00B
Parameter2885                                           (8,)   512.00B
Tensor2886                                            (8, 1)   512.00B
Parameter2887                                         (8, 8)   512.00B
Parameter2888                                           (8,)   512.00B
Tensor2889                                            (8, 8)   512.00B
Parameter2890                                         (2, 8)   512.00B
Parameter2891                                           (2,)   512.00B
Tensor2892                                            (2, 8)   512.00B
Tensor2893                                         (1000, 1)     0.00B
Tensor2894                                         (1000, 1)     4.00K
Tensor2895                                         (1000, 1)     4.00K
Tensor2896                                         (1000, 1)     4.00K
Parameter2897                                         (8, 1)   512.00B
Parameter2897.grad                                    (8, 1)     0.00B
Parameter2898                                           (8,)   512.00B
Parameter2898.grad                                      (8,)     0.00B
Parameter2899                                         (8, 8)   512.00B
Parameter2899.grad                                    (8, 8)     0.00B
Parameter2900                                           (8,)   512.00B
Parameter2900.grad                                      (8,)     0.00B
Parameter2901                                         (2, 8)   512.00B
Parameter2901.grad                                    (2, 8)     0.00B
Parameter2902                                           (2,)   512.00B
Parameter2902.grad                                      (2,)     0.00B
Parameter2903                                         (8, 1)   512.00B
Parameter2903.grad                                    (8, 1)     0.00B
Parameter2904                                           (8,)   512.00B
Parameter2904.grad                                      (8,)     0.00B
Parameter2905                                         (8, 8)   512.00B
Parameter2905.grad                                    (8, 8)     0.00B
Parameter2906                                           (8,)   512.00B
Parameter2906.grad                                      (8,)     0.00B
Parameter2907                                         (2, 8)   512.00B
Parameter2907.grad                                    (2, 8)     0.00B
Parameter2908                                           (2,)   512.00B
Parameter2908.grad                                      (2,)     0.00B
Parameter2909                                         (8, 1)   512.00B
Parameter2909.grad                                    (8, 1)     0.00B
Parameter2910                                           (8,)   512.00B
Parameter2910.grad                                      (8,)     0.00B
Parameter2911                                         (8, 8)   512.00B
Parameter2911.grad                                    (8, 8)     0.00B
Parameter2912                                           (8,)   512.00B
Parameter2912.grad                                      (8,)     0.00B
Parameter2913                                         (2, 8)   512.00B
Parameter2913.grad                                    (2, 8)     0.00B
Parameter2914                                           (2,)   512.00B
Parameter2914.grad                                      (2,)     0.00B
Parameter2915                                         (8, 1)   512.00B
Parameter2915.grad                                    (8, 1)     0.00B
Parameter2916                                           (8,)   512.00B
Parameter2916.grad                                      (8,)     0.00B
Parameter2917                                         (8, 8)   512.00B
Parameter2917.grad                                    (8, 8)     0.00B
Parameter2918                                           (8,)   512.00B
Parameter2918.grad                                      (8,)     0.00B
Parameter2919                                         (2, 8)   512.00B
Parameter2919.grad                                    (2, 8)     0.00B
Parameter2920                                           (2,)   512.00B
Parameter2920.grad                                      (2,)     0.00B
Parameter2921                                         (8, 1)   512.00B
Parameter2921.grad                                    (8, 1)     0.00B
Parameter2922                                           (8,)   512.00B
Parameter2922.grad                                      (8,)     0.00B
Parameter2923                                         (8, 8)   512.00B
Parameter2923.grad                                    (8, 8)     0.00B
Parameter2924                                           (8,)   512.00B
Parameter2924.grad                                      (8,)     0.00B
Parameter2925                                         (2, 8)   512.00B
Parameter2925.grad                                    (2, 8)     0.00B
Parameter2926                                           (2,)   512.00B
Parameter2926.grad                                      (2,)     0.00B
Tensor2927                                         (1600, 1)     6.50K
Tensor2928                                         (1600, 1)     6.50K
Tensor2929                                         (1600, 1)     6.50K
Tensor2930                                         (1600, 1)     6.50K
Tensor2931                                         (1600, 1)     6.50K
Tensor2932                                              (1,)   512.00B
Tensor2933                                              (1,)   512.00B
Tensor2934                                              (1,)   512.00B
Tensor2935                                              (1,)   512.00B
Tensor2936                                              (1,)   512.00B
Tensor2937                                              (1,)   512.00B
Tensor2938                                              (1,)   512.00B
Tensor2939                                              (1,)   512.00B
Tensor2940                                         (1600, 1)     6.50K
Tensor2941                                         (1600, 1)     6.50K
Tensor2942                                         (1600, 1)     6.50K
Tensor2943                                         (1600, 1)     6.50K
Tensor2944                                         (1600, 1)     6.50K
Tensor2945                                         (1600, 1)     6.50K
Tensor2946                                         (1600, 1)     6.50K
Tensor2947                                         (1600, 1)     6.50K
Tensor2948                                         (1600, 1)     6.50K
Tensor2949                                         (1600, 1)     6.50K
Tensor2950                                         (1600, 1)     0.00B
Tensor2951                                              (1,)   512.00B
Tensor2952                                              (1,)   512.00B
Tensor2953                                              (1,)   512.00B
Tensor2954                                              (1,)   512.00B
Tensor2955                                              (1,)   512.00B
Tensor2956                                              (1,)   512.00B
Tensor2957                                              (1,)   512.00B
Tensor2958                                              (1,)   512.00B
Tensor2959                                              (1,)   512.00B
Tensor2960                                         (1600, 1)     6.50K
Tensor2961                                         (111709,)   436.50K
Tensor2962                                         (111709,)   436.50K
Tensor2963                                            (8, 1)   512.00B
Tensor2964                                            (8, 8)   512.00B
Tensor2965                                            (2, 8)   512.00B
Tensor2966                                            (8, 1)   512.00B
Tensor2967                                            (8, 8)   512.00B
Tensor2968                                            (2, 8)   512.00B
Tensor2969                                            (8, 1)   512.00B
Tensor2970                                            (8, 8)   512.00B
Tensor2971                                            (2, 8)   512.00B
Tensor2972                                            (8, 1)   512.00B
Tensor2973                                            (8, 8)   512.00B
Tensor2974                                            (2, 8)   512.00B
Tensor2975                                            (8, 1)   512.00B
Tensor2976                                            (8, 8)   512.00B
Tensor2977                                            (2, 8)   512.00B
Tensor2978                                              (1,)   512.00B
Tensor2979                                              (1,)   512.00B
Tensor2980                                              (1,)   512.00B
Tensor2981                                              (1,)   512.00B
Tensor2982                                              (1,)   512.00B
Parameter2983                                       (11170,)    44.00K
Parameter2984                                (64, 175, 1746)    74.60M
Parameter2985                                 (64, 175, 175)     7.48M
Parameter2986                                        (2234,)     9.00K
Parameter2987                                  (64, 35, 175)     1.50M
Parameter2988                                   (64, 35, 35)   306.50K
Parameter2989                                        (1117,)     4.50K
Parameter2990                                  (16, 70, 140)   612.50K
Parameter2991                                   (16, 70, 70)   306.50K
Parameter2992                                       (256, 1)     1.00K
Parameter2993                                         (256,)     1.00K
Tensor2994                                          (256, 1)     1.00K
Tensor2995                                            (256,)     2.00K
Parameter2996                                    (256, 1117)     1.09M
Parameter2997                                         (256,)     1.00K
Parameter2998                                       (2, 256)     2.00K
Parameter2999                                           (2,)   512.00B
Tensor3000                                          (2, 256)     2.00K
Tensor3001                                              (2,)   512.00B
Parameter3002                                       (256, 1)     1.00K
Parameter3003                                         (256,)     1.00K
Tensor3004                                          (256, 1)     1.00K
Tensor3005                                            (256,)     2.00K
Parameter3006                                    (256, 1117)     1.09M
Parameter3007                                         (256,)     1.00K
Parameter3008                                       (2, 256)     2.00K
Parameter3009                                           (2,)   512.00B
Tensor3010                                          (2, 256)     2.00K
Tensor3011                                              (2,)   512.00B
Parameter3012                                       (256, 1)     1.00K
Parameter3013                                         (256,)     1.00K
Tensor3014                                          (256, 1)     1.00K
Tensor3015                                            (256,)     2.00K
Parameter3016                                    (256, 1117)     1.09M
Parameter3017                                         (256,)     1.00K
Parameter3018                                       (2, 256)     2.00K
Parameter3019                                           (2,)   512.00B
Tensor3020                                          (2, 256)     2.00K
Tensor3021                                              (2,)   512.00B
Parameter3022                                     (256, 256)   256.00K
Parameter3023                                         (256,)     1.00K
Tensor3024                                        (256, 256)   256.00K
Tensor3025                                            (256,)     2.00K
Parameter3026                                     (256, 256)   256.00K
Parameter3027                                         (256,)     1.00K
Tensor3028                                        (256, 256)   256.00K
Tensor3029                                            (256,)     2.00K
Parameter3030                                     (256, 256)   256.00K
Parameter3031                                         (256,)     1.00K
Tensor3032                                        (256, 256)   256.00K
Tensor3033                                            (256,)     2.00K
Parameter3034                                     (256, 256)   256.00K
Parameter3035                                         (256,)     1.00K
Tensor3036                                        (256, 256)   256.00K
Tensor3037                                            (256,)     2.00K
Parameter3038                                     (256, 256)   256.00K
Parameter3039                                         (256,)     1.00K
Tensor3040                                        (256, 256)   256.00K
Tensor3041                                            (256,)     2.00K
Parameter3042                                     (256, 256)   256.00K
Parameter3043                                         (256,)     1.00K
Tensor3044                                        (256, 256)   256.00K
Tensor3045                                            (256,)     2.00K
Tensor3046                                              (1,)   512.00B
Tensor3047                                              (1,)   512.00B
Tensor3048                                              (1,)   512.00B
Tensor3049                                              (1,)   512.00B
Tensor3050                                         (1000, 1)     4.00K
Tensor3051                                         (1000, 1)     4.00K
Tensor3052                                         (1000, 1)     4.00K
Tensor3053                                         (1000, 1)     4.00K
Tensor3054                                         (1000, 1)     4.00K
Tensor3055                                         (1000, 1)     4.00K
Tensor3056                                         (1000, 1)     4.00K
Tensor3057                                         (1000, 1)     4.00K
Tensor3058                                         (1000, 1)     0.00B
Tensor3059                                         (1000, 1)     4.00K
Tensor3060                                         (1000, 1)     0.00B
Tensor3061                                         (1000, 1)     4.00K
Tensor3062                                         (1000, 1)     0.00B
Tensor3063                                         (1000, 1)     4.00K
Tensor3064                                         (1000, 1)     0.00B
Tensor3065                                         (1000, 1)     4.00K
Tensor3066                                         (1000, 1)     0.00B
Tensor3067                                         (1000, 1)     4.00K
Tensor3068                                         (1000, 1)     0.00B
Tensor3069                                         (1000, 1)     0.00B
Tensor3070                                       (1, 111709)     0.00B
Tensor3071                                            (8, 1)   512.00B
Tensor3072                                              (8,)   512.00B
Tensor3073                                            (8, 8)   512.00B
Tensor3074                                              (8,)   512.00B
Tensor3075                                            (2, 8)   512.00B
Tensor3076                                              (2,)   512.00B
Tensor3077                                            (8, 1)   512.00B
Tensor3078                                              (8,)   512.00B
Tensor3079                                            (8, 8)   512.00B
Tensor3080                                              (8,)   512.00B
Tensor3081                                            (2, 8)   512.00B
Tensor3082                                              (2,)   512.00B
Tensor3083                                            (8, 1)   512.00B
Tensor3084                                              (8,)   512.00B
Tensor3085                                            (8, 8)   512.00B
Tensor3086                                              (8,)   512.00B
Tensor3087                                            (2, 8)   512.00B
Tensor3088                                              (2,)   512.00B
Tensor3089                                            (8, 1)   512.00B
Tensor3090                                              (8,)   512.00B
Tensor3091                                            (8, 8)   512.00B
Tensor3092                                              (8,)   512.00B
Tensor3093                                            (2, 8)   512.00B
Tensor3094                                              (2,)   512.00B
Tensor3095                                            (8, 1)   512.00B
Tensor3096                                              (8,)   512.00B
Tensor3097                                            (8, 8)   512.00B
Tensor3098                                              (8,)   512.00B
Tensor3099                                            (2, 8)   512.00B
Tensor3100                                              (2,)   512.00B
Tensor3101                                            (8, 1)   512.00B
Tensor3102                                            (8, 1)   512.00B
Tensor3103                                            (8, 1)   512.00B
Tensor3104                                              (8,)   512.00B
Tensor3105                                              (8,)   512.00B
Tensor3106                                              (8,)   512.00B
Tensor3107                                            (8, 8)   512.00B
Tensor3108                                            (8, 8)   512.00B
Tensor3109                                            (8, 8)   512.00B
Tensor3110                                              (8,)   512.00B
Tensor3111                                              (8,)   512.00B
Tensor3112                                              (8,)   512.00B
Tensor3113                                            (2, 8)   512.00B
Tensor3114                                            (2, 8)   512.00B
Tensor3115                                            (2, 8)   512.00B
Tensor3116                                              (2,)   512.00B
Tensor3117                                              (2,)   512.00B
Tensor3118                                              (2,)   512.00B
Tensor3119                                            (8, 1)   512.00B
Tensor3120                                            (8, 1)   512.00B
Tensor3121                                            (8, 1)   512.00B
Tensor3122                                              (8,)   512.00B
Tensor3123                                              (8,)   512.00B
Tensor3124                                              (8,)   512.00B
Tensor3125                                            (8, 8)   512.00B
Tensor3126                                            (8, 8)   512.00B
Tensor3127                                            (8, 8)   512.00B
Tensor3128                                              (8,)   512.00B
Tensor3129                                              (8,)   512.00B
Tensor3130                                              (8,)   512.00B
Tensor3131                                            (2, 8)   512.00B
Tensor3132                                            (2, 8)   512.00B
Tensor3133                                            (2, 8)   512.00B
Tensor3134                                              (2,)   512.00B
Tensor3135                                              (2,)   512.00B
Tensor3136                                              (2,)   512.00B
Tensor3137                                            (8, 1)   512.00B
Tensor3138                                            (8, 1)   512.00B
Tensor3139                                            (8, 1)   512.00B
Tensor3140                                              (8,)   512.00B
Tensor3141                                              (8,)   512.00B
Tensor3142                                              (8,)   512.00B
Tensor3143                                            (8, 8)   512.00B
Tensor3144                                            (8, 8)   512.00B
Tensor3145                                            (8, 8)   512.00B
Tensor3146                                              (8,)   512.00B
Tensor3147                                              (8,)   512.00B
Tensor3148                                              (8,)   512.00B
Tensor3149                                            (2, 8)   512.00B
Tensor3150                                            (2, 8)   512.00B
Tensor3151                                            (2, 8)   512.00B
Tensor3152                                              (2,)   512.00B
Tensor3153                                              (2,)   512.00B
Tensor3154                                              (2,)   512.00B
Tensor3155                                            (8, 1)   512.00B
Tensor3156                                            (8, 1)   512.00B
Tensor3157                                            (8, 1)   512.00B
Tensor3158                                              (8,)   512.00B
Tensor3159                                              (8,)   512.00B
Tensor3160                                              (8,)   512.00B
Tensor3161                                            (8, 8)   512.00B
Tensor3162                                            (8, 8)   512.00B
Tensor3163                                            (8, 8)   512.00B
Tensor3164                                              (8,)   512.00B
Tensor3165                                              (8,)   512.00B
Tensor3166                                              (8,)   512.00B
Tensor3167                                            (2, 8)   512.00B
Tensor3168                                            (2, 8)   512.00B
Tensor3169                                            (2, 8)   512.00B
Tensor3170                                              (2,)   512.00B
Tensor3171                                              (2,)   512.00B
Tensor3172                                              (2,)   512.00B
Tensor3173                                            (8, 1)   512.00B
Tensor3174                                            (8, 1)   512.00B
Tensor3175                                            (8, 1)   512.00B
Tensor3176                                              (8,)   512.00B
Tensor3177                                              (8,)   512.00B
Tensor3178                                              (8,)   512.00B
Tensor3179                                            (8, 8)   512.00B
Tensor3180                                            (8, 8)   512.00B
Tensor3181                                            (8, 8)   512.00B
Tensor3182                                              (8,)   512.00B
Tensor3183                                              (8,)   512.00B
Tensor3184                                              (8,)   512.00B
Tensor3185                                            (2, 8)   512.00B
Tensor3186                                            (2, 8)   512.00B
Tensor3187                                            (2, 8)   512.00B
Tensor3188                                              (2,)   512.00B
Tensor3189                                              (2,)   512.00B
Tensor3190                                              (2,)   512.00B
Tensor3191                                              (1,)   512.00B
Tensor3192                                              (1,)   512.00B
Tensor3193                                         (1600, 1)     6.50K
Tensor3194                                      (50, 111709)    21.31M
Tensor3195                                           (50, 1)   512.00B
Tensor3196                                              (1,)   512.00B
Tensor3197                                              (1,)   512.00B
Tensor3198                                              (1,)   512.00B
Tensor3199                                              (1,)   512.00B
Tensor3200                                              (1,)   512.00B
Tensor3201                                              (1,)   512.00B
Tensor3202                                              (1,)   512.00B
Tensor3203                                              (1,)   512.00B
Tensor3204                                              (1,)   512.00B
Tensor3205                                              (1,)   512.00B
Tensor3206                                              (1,)   512.00B
Tensor3207                                              (1,)   512.00B
Parameter3208                                         (8, 1)   512.00B
Parameter3209                                           (8,)   512.00B
Tensor3210                                            (8, 1)   512.00B
Parameter3211                                         (8, 8)   512.00B
Parameter3212                                           (8,)   512.00B
Tensor3213                                            (8, 8)   512.00B
Parameter3214                                         (2, 8)   512.00B
Parameter3215                                           (2,)   512.00B
Tensor3216                                            (2, 8)   512.00B
Parameter3217                                         (8, 1)   512.00B
Parameter3218                                           (8,)   512.00B
Tensor3219                                            (8, 1)   512.00B
Parameter3220                                         (8, 8)   512.00B
Parameter3221                                           (8,)   512.00B
Tensor3222                                            (8, 8)   512.00B
Parameter3223                                         (2, 8)   512.00B
Parameter3224                                           (2,)   512.00B
Tensor3225                                            (2, 8)   512.00B
Parameter3226                                         (8, 1)   512.00B
Parameter3227                                           (8,)   512.00B
Tensor3228                                            (8, 1)   512.00B
Parameter3229                                         (8, 8)   512.00B
Parameter3230                                           (8,)   512.00B
Tensor3231                                            (8, 8)   512.00B
Parameter3232                                         (2, 8)   512.00B
Parameter3233                                           (2,)   512.00B
Tensor3234                                            (2, 8)   512.00B
Parameter3235                                         (8, 1)   512.00B
Parameter3236                                           (8,)   512.00B
Tensor3237                                            (8, 1)   512.00B
Parameter3238                                         (8, 8)   512.00B
Parameter3239                                           (8,)   512.00B
Tensor3240                                            (8, 8)   512.00B
Parameter3241                                         (2, 8)   512.00B
Parameter3242                                           (2,)   512.00B
Tensor3243                                            (2, 8)   512.00B
Parameter3244                                         (8, 1)   512.00B
Parameter3245                                           (8,)   512.00B
Tensor3246                                            (8, 1)   512.00B
Parameter3247                                         (8, 8)   512.00B
Parameter3248                                           (8,)   512.00B
Tensor3249                                            (8, 8)   512.00B
Parameter3250                                         (2, 8)   512.00B
Parameter3251                                           (2,)   512.00B
Tensor3252                                            (2, 8)   512.00B
Tensor3253                                              (1,)   512.00B
Tensor3254                                              (1,)   512.00B
Tensor3255                                              (1,)   512.00B
Tensor3256                                              (1,)   512.00B
Tensor3257                                              (1,)   512.00B
Tensor3258                                              (1,)   512.00B
Tensor3259                                              (1,)   512.00B
Tensor3260                                              (1,)   512.00B
Parameter3261                                       (256, 1)     1.00K
Parameter3262                                         (256,)     1.00K
Tensor3263                                          (256, 1)     1.00K
Tensor3264                                            (256,)     2.00K
Parameter3265                                    (256, 1117)     1.09M
Parameter3266                                         (256,)     1.00K
Parameter3267                                     (256, 256)   256.00K
Parameter3268                                         (256,)     1.00K
Tensor3269                                        (256, 256)   256.00K
Tensor3270                                            (256,)     2.00K
Parameter3271                                     (256, 256)   256.00K
Parameter3272                                         (256,)     1.00K
Tensor3273                                        (256, 256)   256.00K
Tensor3274                                            (256,)     2.00K
Parameter3275                                       (2, 256)     2.00K
Parameter3276                                           (2,)   512.00B
Tensor3277                                          (2, 256)     2.00K
Tensor3278                                              (2,)   512.00B
Tensor3279                                              (1,)   512.00B
Parameter3280                                       (256, 1)     1.00K
Parameter3281                                         (256,)     1.00K
Tensor3282                                          (256, 1)     1.00K
Tensor3283                                            (256,)     2.00K
Parameter3284                                    (256, 1117)     1.09M
Parameter3285                                         (256,)     1.00K
Parameter3286                                     (256, 256)   256.00K
Parameter3287                                         (256,)     1.00K
Tensor3288                                        (256, 256)   256.00K
Tensor3289                                            (256,)     2.00K
Parameter3290                                     (256, 256)   256.00K
Parameter3291                                         (256,)     1.00K
Tensor3292                                        (256, 256)   256.00K
Tensor3293                                            (256,)     2.00K
Parameter3294                                       (2, 256)     2.00K
Parameter3295                                           (2,)   512.00B
Tensor3296                                          (2, 256)     2.00K
Tensor3297                                              (2,)   512.00B
Tensor3298                                              (1,)   512.00B
Tensor3299                                         (1000, 1)     0.00B
Tensor3300                                         (1000, 1)     4.00K
Tensor3301                                         (1000, 1)     4.00K
Tensor3302                                         (1000, 1)     4.00K
Parameter3303                                         (8, 1)   512.00B
Parameter3303.grad                                    (8, 1)     0.00B
Parameter3304                                           (8,)   512.00B
Parameter3304.grad                                      (8,)     0.00B
Parameter3305                                         (8, 8)   512.00B
Parameter3305.grad                                    (8, 8)     0.00B
Parameter3306                                           (8,)   512.00B
Parameter3306.grad                                      (8,)     0.00B
Parameter3307                                         (2, 8)   512.00B
Parameter3307.grad                                    (2, 8)     0.00B
Parameter3308                                           (2,)   512.00B
Parameter3308.grad                                      (2,)     0.00B
Parameter3309                                         (8, 1)   512.00B
Parameter3309.grad                                    (8, 1)     0.00B
Parameter3310                                           (8,)   512.00B
Parameter3310.grad                                      (8,)     0.00B
Parameter3311                                         (8, 8)   512.00B
Parameter3311.grad                                    (8, 8)     0.00B
Parameter3312                                           (8,)   512.00B
Parameter3312.grad                                      (8,)     0.00B
Parameter3313                                         (2, 8)   512.00B
Parameter3313.grad                                    (2, 8)     0.00B
Parameter3314                                           (2,)   512.00B
Parameter3314.grad                                      (2,)     0.00B
Parameter3315                                         (8, 1)   512.00B
Parameter3315.grad                                    (8, 1)     0.00B
Parameter3316                                           (8,)   512.00B
Parameter3316.grad                                      (8,)     0.00B
Parameter3317                                         (8, 8)   512.00B
Parameter3317.grad                                    (8, 8)     0.00B
Parameter3318                                           (8,)   512.00B
Parameter3318.grad                                      (8,)     0.00B
Parameter3319                                         (2, 8)   512.00B
Parameter3319.grad                                    (2, 8)     0.00B
Parameter3320                                           (2,)   512.00B
Parameter3320.grad                                      (2,)     0.00B
Parameter3321                                         (8, 1)   512.00B
Parameter3321.grad                                    (8, 1)     0.00B
Parameter3322                                           (8,)   512.00B
