Element type                                            Size  Used MEM
Tensor3454                                         (1000, 1)     4.00K
Tensor3455                                         (1000, 1)     0.00B
Tensor3456                                         (1000, 1)     4.00K
Tensor3457                                         (1000, 1)     0.00B
Tensor3458                                         (1000, 1)     4.00K
Tensor3459                                         (1000, 1)     0.00B
Tensor3460                                         (1000, 1)     4.00K
Tensor3461                                         (1000, 1)     0.00B
Tensor3462                                         (1000, 1)     0.00B
Tensor3463                                       (1, 111709)     0.00B
Tensor3464                                            (8, 1)   512.00B
Tensor3465                                              (8,)   512.00B
Tensor3466                                            (8, 8)   512.00B
Tensor3467                                              (8,)   512.00B
Tensor3468                                            (2, 8)   512.00B
Tensor3469                                              (2,)   512.00B
Tensor3470                                            (8, 1)   512.00B
Tensor3471                                              (8,)   512.00B
Tensor3472                                            (8, 8)   512.00B
Tensor3473                                              (8,)   512.00B
Tensor3474                                            (2, 8)   512.00B
Tensor3475                                              (2,)   512.00B
Tensor3476                                            (8, 1)   512.00B
Tensor3477                                              (8,)   512.00B
Tensor3478                                            (8, 8)   512.00B
Tensor3479                                              (8,)   512.00B
Tensor3480                                            (2, 8)   512.00B
Tensor3481                                              (2,)   512.00B
Tensor3482                                            (8, 1)   512.00B
Tensor3483                                              (8,)   512.00B
Tensor3484                                            (8, 8)   512.00B
Tensor3485                                              (8,)   512.00B
Tensor3486                                            (2, 8)   512.00B
Tensor3487                                              (2,)   512.00B
Tensor3488                                            (8, 1)   512.00B
Tensor3489                                              (8,)   512.00B
Tensor3490                                            (8, 8)   512.00B
Tensor3491                                              (8,)   512.00B
Tensor3492                                            (2, 8)   512.00B
Tensor3493                                              (2,)   512.00B
Tensor3494                                            (8, 1)   512.00B
Tensor3495                                            (8, 1)   512.00B
Tensor3496                                            (8, 1)   512.00B
Tensor3497                                              (8,)   512.00B
Tensor3498                                              (8,)   512.00B
Tensor3499                                              (8,)   512.00B
Tensor3500                                            (8, 8)   512.00B
Tensor3501                                            (8, 8)   512.00B
Tensor3502                                            (8, 8)   512.00B
Tensor3503                                              (8,)   512.00B
Tensor3504                                              (8,)   512.00B
Tensor3505                                              (8,)   512.00B
Tensor3506                                            (2, 8)   512.00B
Tensor3507                                            (2, 8)   512.00B
Tensor3508                                            (2, 8)   512.00B
Tensor3509                                              (2,)   512.00B
Tensor3510                                              (2,)   512.00B
Tensor3511                                              (2,)   512.00B
Tensor3512                                            (8, 1)   512.00B
Tensor3513                                            (8, 1)   512.00B
Tensor3514                                            (8, 1)   512.00B
Tensor3515                                              (8,)   512.00B
Tensor3516                                              (8,)   512.00B
Tensor3517                                              (8,)   512.00B
Tensor3518                                            (8, 8)   512.00B
Tensor3519                                            (8, 8)   512.00B
Tensor3520                                            (8, 8)   512.00B
Tensor3521                                              (8,)   512.00B
Tensor3522                                              (8,)   512.00B
Tensor3523                                              (8,)   512.00B
Tensor3524                                            (2, 8)   512.00B
Tensor3525                                            (2, 8)   512.00B
Tensor3526                                            (2, 8)   512.00B
Tensor3527                                              (2,)   512.00B
Tensor3528                                              (2,)   512.00B
Tensor3529                                              (2,)   512.00B
Tensor3530                                            (8, 1)   512.00B
Tensor3531                                            (8, 1)   512.00B
Tensor3532                                            (8, 1)   512.00B
Tensor3533                                              (8,)   512.00B
Tensor3534                                              (8,)   512.00B
Tensor3535                                              (8,)   512.00B
Tensor3536                                            (8, 8)   512.00B
Tensor3537                                            (8, 8)   512.00B
Tensor3538                                            (8, 8)   512.00B
Tensor3539                                              (8,)   512.00B
Tensor3540                                              (8,)   512.00B
Tensor3541                                              (8,)   512.00B
Tensor3542                                            (2, 8)   512.00B
Tensor3543                                            (2, 8)   512.00B
Tensor3544                                            (2, 8)   512.00B
Tensor3545                                              (2,)   512.00B
Tensor3546                                              (2,)   512.00B
Tensor3547                                              (2,)   512.00B
Tensor3548                                            (8, 1)   512.00B
Tensor3549                                            (8, 1)   512.00B
Tensor3550                                            (8, 1)   512.00B
Tensor3551                                              (8,)   512.00B
Tensor3552                                              (8,)   512.00B
Tensor3553                                              (8,)   512.00B
Tensor3554                                            (8, 8)   512.00B
Tensor3555                                            (8, 8)   512.00B
Tensor3556                                            (8, 8)   512.00B
Tensor3557                                              (8,)   512.00B
Tensor3558                                              (8,)   512.00B
Tensor3559                                              (8,)   512.00B
Tensor3560                                            (2, 8)   512.00B
Tensor3561                                            (2, 8)   512.00B
Tensor3562                                            (2, 8)   512.00B
Tensor3563                                              (2,)   512.00B
Tensor3564                                              (2,)   512.00B
Tensor3565                                              (2,)   512.00B
Tensor3566                                            (8, 1)   512.00B
Tensor3567                                            (8, 1)   512.00B
Tensor3568                                            (8, 1)   512.00B
Tensor3569                                              (8,)   512.00B
Tensor3570                                              (8,)   512.00B
Tensor3571                                              (8,)   512.00B
Tensor3572                                            (8, 8)   512.00B
Tensor3573                                            (8, 8)   512.00B
Tensor3574                                            (8, 8)   512.00B
Tensor3575                                              (8,)   512.00B
Tensor3576                                              (8,)   512.00B
Tensor3577                                              (8,)   512.00B
Tensor3578                                            (2, 8)   512.00B
Tensor3579                                            (2, 8)   512.00B
Tensor3580                                            (2, 8)   512.00B
Tensor3581                                              (2,)   512.00B
Tensor3582                                              (2,)   512.00B
Tensor3583                                              (2,)   512.00B
Parameter3584                                         (8, 1)   512.00B
Parameter3584.grad                                    (8, 1)     0.00B
Parameter3585                                           (8,)   512.00B
Parameter3585.grad                                      (8,)     0.00B
Parameter3586                                         (8, 8)   512.00B
Parameter3586.grad                                    (8, 8)     0.00B
Parameter3587                                           (8,)   512.00B
Parameter3587.grad                                      (8,)     0.00B
Parameter3588                                         (2, 8)   512.00B
Parameter3588.grad                                    (2, 8)     0.00B
Parameter3589                                           (2,)   512.00B
Parameter3589.grad                                      (2,)     0.00B
Parameter3590                                         (8, 1)   512.00B
Parameter3590.grad                                    (8, 1)     0.00B
Parameter3591                                           (8,)   512.00B
Parameter3591.grad                                      (8,)     0.00B
Parameter3592                                         (8, 8)   512.00B
Parameter3592.grad                                    (8, 8)     0.00B
Parameter3593                                           (8,)   512.00B
Parameter3593.grad                                      (8,)     0.00B
Parameter3594                                         (2, 8)   512.00B
Parameter3594.grad                                    (2, 8)     0.00B
Parameter3595                                           (2,)   512.00B
Parameter3595.grad                                      (2,)     0.00B
Tensor3596                                              (1,)   512.00B
Tensor3597                                              (1,)   512.00B
Tensor3598                                              (1,)   512.00B
Tensor3599                                              (1,)   512.00B
Tensor3600                                              (1,)   512.00B
Tensor3601                                            (8, 1)   512.00B
Tensor3602                                            (8, 8)   512.00B
Tensor3603                                            (2, 8)   512.00B
Tensor3604                                         (1600, 1)     6.50K
Tensor3605                                         (1600, 1)     6.50K
Tensor3606                                      (50, 111709)    21.31M
Tensor3607                                           (50, 1)   512.00B
Tensor3608                                         (1600, 1)     0.00B
Tensor3609                                         (1600, 1)     6.50K
Tensor3610                                         (1600, 1)     6.50K
Tensor3611                                         (1600, 1)     6.50K
Tensor3612                                         (1600, 1)     6.50K
Tensor3613                                         (1000, 1)     4.00K
Tensor3614                                              (1,)   512.00B
Tensor3615                                              (1,)   512.00B
Tensor3616                                              (1,)   512.00B
Tensor3617                                              (1,)   512.00B
Tensor3618                                              (1,)   512.00B
Tensor3619                                              (1,)   512.00B
Tensor3620                                              (1,)   512.00B
Tensor3621                                              (1,)   512.00B
Tensor3622                                              (1,)   512.00B
Tensor3623                                              (1,)   512.00B
Tensor3624                                              (1,)   512.00B
Tensor3625                                              (1,)   512.00B
Parameter3626                                         (8, 1)   512.00B
Parameter3627                                           (8,)   512.00B
Tensor3628                                            (8, 1)   512.00B
Parameter3629                                         (8, 8)   512.00B
Parameter3630                                           (8,)   512.00B
Tensor3631                                            (8, 8)   512.00B
Parameter3632                                         (2, 8)   512.00B
Parameter3633                                           (2,)   512.00B
Tensor3634                                            (2, 8)   512.00B
Parameter3635                                         (8, 1)   512.00B
Parameter3636                                           (8,)   512.00B
Tensor3637                                            (8, 1)   512.00B
Parameter3638                                         (8, 8)   512.00B
Parameter3639                                           (8,)   512.00B
Tensor3640                                            (8, 8)   512.00B
Parameter3641                                         (2, 8)   512.00B
Parameter3642                                           (2,)   512.00B
Tensor3643                                            (2, 8)   512.00B
Parameter3644                                         (8, 1)   512.00B
Parameter3645                                           (8,)   512.00B
Tensor3646                                            (8, 1)   512.00B
Parameter3647                                         (8, 8)   512.00B
Parameter3648                                           (8,)   512.00B
Tensor3649                                            (8, 8)   512.00B
Parameter3650                                         (2, 8)   512.00B
Parameter3651                                           (2,)   512.00B
Tensor3652                                            (2, 8)   512.00B
Parameter3653                                         (8, 1)   512.00B
Parameter3654                                           (8,)   512.00B
Tensor3655                                            (8, 1)   512.00B
Parameter3656                                         (8, 8)   512.00B
Parameter3657                                           (8,)   512.00B
Tensor3658                                            (8, 8)   512.00B
Parameter3659                                         (2, 8)   512.00B
Parameter3660                                           (2,)   512.00B
Tensor3661                                            (2, 8)   512.00B
Parameter3662                                         (8, 1)   512.00B
Parameter3663                                           (8,)   512.00B
Tensor3664                                            (8, 1)   512.00B
Parameter3665                                         (8, 8)   512.00B
Parameter3666                                           (8,)   512.00B
Tensor3667                                            (8, 8)   512.00B
Parameter3668                                         (2, 8)   512.00B
Parameter3669                                           (2,)   512.00B
Tensor3670                                            (2, 8)   512.00B
Tensor3671                                         (1000, 1)     0.00B
Tensor3672                                         (1000, 1)     4.00K
Parameter3673                                         (8, 1)   512.00B
Parameter3673.grad                                    (8, 1)     0.00B
Parameter3674                                           (8,)   512.00B
Parameter3674.grad                                      (8,)     0.00B
Parameter3675                                         (8, 8)   512.00B
Parameter3675.grad                                    (8, 8)     0.00B
Parameter3676                                           (8,)   512.00B
Parameter3676.grad                                      (8,)     0.00B
Parameter3677                                         (2, 8)   512.00B
Parameter3677.grad                                    (2, 8)     0.00B
Parameter3678                                           (2,)   512.00B
Parameter3678.grad                                      (2,)     0.00B
Parameter3679                                         (8, 1)   512.00B
Parameter3679.grad                                    (8, 1)     0.00B
Parameter3680                                           (8,)   512.00B
Parameter3680.grad                                      (8,)     0.00B
Parameter3681                                         (8, 8)   512.00B
Parameter3681.grad                                    (8, 8)     0.00B
Parameter3682                                           (8,)   512.00B
Parameter3682.grad                                      (8,)     0.00B
Parameter3683                                         (2, 8)   512.00B
Parameter3683.grad                                    (2, 8)     0.00B
Parameter3684                                           (2,)   512.00B
Parameter3684.grad                                      (2,)     0.00B
Parameter3685                                         (8, 1)   512.00B
Parameter3685.grad                                    (8, 1)     0.00B
Parameter3686                                           (8,)   512.00B
Parameter3686.grad                                      (8,)     0.00B
Parameter3687                                         (8, 8)   512.00B
Parameter3687.grad                                    (8, 8)     0.00B
Parameter3688                                           (8,)   512.00B
Parameter3688.grad                                      (8,)     0.00B
Parameter3689                                         (2, 8)   512.00B
Parameter3689.grad                                    (2, 8)     0.00B
Parameter3690                                           (2,)   512.00B
Parameter3690.grad                                      (2,)     0.00B
Tensor3691                                              (1,)   512.00B
Parameter3692                                       (256, 1)     1.00K
Parameter3693                                         (256,)     1.00K
Tensor3694                                          (256, 1)     1.00K
Tensor3695                                            (256,)     2.00K
Parameter3696                                    (256, 1117)     1.09M
Parameter3697                                         (256,)     1.00K
Parameter3698                                       (2, 256)     2.00K
Parameter3699                                           (2,)   512.00B
Tensor3700                                          (2, 256)     2.00K
Tensor3701                                              (2,)   512.00B
Tensor3702                                              (1,)   512.00B
Tensor3703                                              (1,)   512.00B
Tensor3704                                         (1600, 1)     6.50K
Tensor3705                                         (1600, 1)     6.50K
Tensor3706                                         (1600, 1)     6.50K
Tensor3707                                         (1600, 1)     6.50K
Tensor3708                                              (1,)   512.00B
Tensor3709                                              (1,)   512.00B
Tensor3710                                              (1,)   512.00B
Tensor3711                                              (1,)   512.00B
Tensor3712                                              (1,)   512.00B
Tensor3713                                              (1,)   512.00B
Tensor3714                                         (1600, 1)     6.50K
Tensor3715                                         (1600, 1)     6.50K
Tensor3716                                         (1600, 1)     6.50K
Tensor3717                                         (1600, 1)     6.50K
Tensor3718                                         (1600, 1)     6.50K
Tensor3719                                         (1600, 1)     6.50K
Tensor3720                                         (1600, 1)     6.50K
Tensor3721                                         (111709,)   436.50K
Tensor3722                                         (111709,)   436.50K
Tensor3723                                              (1,)   512.00B
Tensor3724                                              (1,)   512.00B
Tensor3725                                              (1,)   512.00B
Tensor3726                                              (1,)   512.00B
Parameter3727                                     (256, 256)   256.00K
Parameter3728                                         (256,)     1.00K
Tensor3729                                        (256, 256)   256.00K
Tensor3730                                            (256,)     2.00K
Parameter3731                                     (256, 256)   256.00K
Parameter3732                                         (256,)     1.00K
Tensor3733                                        (256, 256)   256.00K
Tensor3734                                            (256,)     2.00K
Parameter3735                                       (11170,)    44.00K
Parameter3736                                (64, 175, 1746)    74.60M
Parameter3737                                 (64, 175, 175)     7.48M
Parameter3738                                        (2234,)     9.00K
Parameter3739                                  (64, 35, 175)     1.50M
Parameter3740                                   (64, 35, 35)   306.50K
Parameter3741                                        (1117,)     4.50K
Parameter3742                                  (16, 70, 140)   612.50K
Parameter3743                                   (16, 70, 70)   306.50K
Tensor3744                                            (8, 1)   512.00B
Tensor3745                                            (8, 8)   512.00B
Tensor3746                                            (2, 8)   512.00B
Tensor3747                                            (8, 1)   512.00B
Tensor3748                                            (8, 8)   512.00B
Tensor3749                                            (2, 8)   512.00B
Tensor3750                                            (8, 1)   512.00B
Tensor3751                                            (8, 8)   512.00B
Tensor3752                                            (2, 8)   512.00B
Tensor3753                                            (8, 1)   512.00B
Tensor3754                                            (8, 8)   512.00B
Tensor3755                                            (2, 8)   512.00B
Tensor3756                                              (1,)   512.00B
Tensor3757                                              (1,)   512.00B
Tensor3758                                              (1,)   512.00B
Tensor3759                                              (1,)   512.00B
Tensor3760                                         (1000, 1)     4.00K
Tensor3761                                         (1000, 1)     4.00K
Tensor3762                                         (1000, 1)     4.00K
Tensor3763                                         (1000, 1)     4.00K
Tensor3764                                         (1000, 1)     4.00K
Tensor3765                                         (1000, 1)     4.00K
Tensor3766                                         (1000, 1)     4.00K
Tensor3767                                         (1000, 1)     0.00B
Tensor3768                                         (1000, 1)     4.00K
Tensor3769                                         (1000, 1)     0.00B
Tensor3770                                         (1000, 1)     4.00K
Tensor3771                                         (1000, 1)     0.00B
Tensor3772                                         (1000, 1)     4.00K
Tensor3773                                         (1000, 1)     0.00B
Tensor3774                                         (1000, 1)     4.00K
Tensor3775                                         (1000, 1)     0.00B
Tensor3776                                         (1000, 1)     0.00B
Tensor3777                                       (1, 111709)     0.00B
Parameter3778                                         (8, 1)   512.00B
Parameter3778.grad                                    (8, 1)   512.00B
Parameter3779                                           (8,)   512.00B
Parameter3779.grad                                      (8,)   512.00B
Parameter3780                                         (8, 8)   512.00B
Parameter3780.grad                                    (8, 8)   512.00B
Parameter3781                                           (8,)   512.00B
Parameter3781.grad                                      (8,)   512.00B
Parameter3782                                         (2, 8)   512.00B
Parameter3782.grad                                    (2, 8)   512.00B
Parameter3783                                           (2,)   512.00B
Parameter3783.grad                                      (2,)   512.00B
Parameter3784                                         (8, 1)   512.00B
Parameter3784.grad                                    (8, 1)   512.00B
Parameter3785                                           (8,)   512.00B
Parameter3785.grad                                      (8,)   512.00B
Parameter3786                                         (8, 8)   512.00B
Parameter3786.grad                                    (8, 8)   512.00B
Parameter3787                                           (8,)   512.00B
Parameter3787.grad                                      (8,)   512.00B
Parameter3788                                         (2, 8)   512.00B
Parameter3788.grad                                    (2, 8)   512.00B
Parameter3789                                           (2,)   512.00B
Parameter3789.grad                                      (2,)   512.00B
Tensor3790                                              (1,)   512.00B
Tensor3791                                              (1,)   512.00B
Tensor3792                                              (1,)   512.00B
Tensor3793                                              (1,)   512.00B
Tensor3794                                              (1,)   512.00B
Tensor3795                                            (8, 1)   512.00B
Tensor3796                                            (8, 8)   512.00B
Tensor3797                                            (2, 8)   512.00B
Tensor3798                                         (1000, 1)     4.00K
Tensor3799                                         (1000, 1)     4.00K
Tensor3800                                         (1000, 1)     4.00K
Tensor3801                                         (1000, 1)     0.00B
Tensor3802                                         (1000, 1)     0.00B
Tensor3803                                         (1000, 1)     4.00K
Tensor3804                                         (1000, 1)     4.00K
Parameter3805                                         (8, 1)   512.00B
Parameter3805.grad                                    (8, 1)   512.00B
Parameter3806                                           (8,)   512.00B
Parameter3806.grad                                      (8,)   512.00B
Parameter3807                                         (8, 8)   512.00B
Parameter3807.grad                                    (8, 8)   512.00B
Parameter3808                                           (8,)   512.00B
Parameter3808.grad                                      (8,)   512.00B
Parameter3809                                         (2, 8)   512.00B
Parameter3809.grad                                    (2, 8)   512.00B
Parameter3810                                           (2,)   512.00B
Parameter3810.grad                                      (2,)   512.00B
Parameter3811                                         (8, 1)   512.00B
Parameter3811.grad                                    (8, 1)   512.00B
Parameter3812                                           (8,)   512.00B
Parameter3812.grad                                      (8,)   512.00B
Parameter3813                                         (8, 8)   512.00B
Parameter3813.grad                                    (8, 8)   512.00B
Parameter3814                                           (8,)   512.00B
Parameter3814.grad                                      (8,)   512.00B
Parameter3815                                         (2, 8)   512.00B
Parameter3815.grad                                    (2, 8)   512.00B
Parameter3816                                           (2,)   512.00B
Parameter3816.grad                                      (2,)   512.00B
Parameter3817                                         (8, 1)   512.00B
Parameter3817.grad                                    (8, 1)   512.00B
Parameter3818                                           (8,)   512.00B
Parameter3818.grad                                      (8,)   512.00B
Parameter3819                                         (8, 8)   512.00B
Parameter3819.grad                                    (8, 8)   512.00B
Parameter3820                                           (8,)   512.00B
Parameter3820.grad                                      (8,)   512.00B
Parameter3821                                         (2, 8)   512.00B
Parameter3821.grad                                    (2, 8)   512.00B
Parameter3822                                           (2,)   512.00B
Parameter3822.grad                                      (2,)   512.00B
Tensor3823                                              (1,)   512.00B
Tensor3824                                              (1,)   512.00B
Tensor3825                                            (2, 8)   512.00B
Tensor3826                                            (8, 8)   512.00B
Tensor3827                                            (8, 1)   512.00B
Parameter3789.grad                                      (2,)     0.00B
Parameter3788.grad                                    (2, 8)     0.00B
Parameter3787.grad                                      (8,)     0.00B
Parameter3786.grad                                    (8, 8)     0.00B
Parameter3785.grad                                      (8,)     0.00B
Parameter3784.grad                                    (8, 1)     0.00B
Parameter3783.grad                                      (2,)     0.00B
Parameter3782.grad                                    (2, 8)     0.00B
Parameter3781.grad                                      (8,)     0.00B
Parameter3780.grad                                    (8, 8)     0.00B
Parameter3779.grad                                      (8,)     0.00B
Parameter3778.grad                                    (8, 1)     0.00B
Parameter3822.grad                                      (2,)     0.00B
Parameter3821.grad                                    (2, 8)     0.00B
Parameter3820.grad                                      (8,)     0.00B
Parameter3819.grad                                    (8, 8)     0.00B
Parameter3818.grad                                      (8,)     0.00B
Parameter3817.grad                                    (8, 1)     0.00B
Parameter3816.grad                                      (2,)     0.00B
Parameter3815.grad                                    (2, 8)     0.00B
Parameter3814.grad                                      (8,)     0.00B
Parameter3813.grad                                    (8, 8)     0.00B
Parameter3812.grad                                      (8,)     0.00B
Parameter3811.grad                                    (8, 1)     0.00B
Parameter3810.grad                                      (2,)     0.00B
Parameter3809.grad                                    (2, 8)     0.00B
Parameter3808.grad                                      (8,)     0.00B
Parameter3807.grad                                    (8, 8)     0.00B
Parameter3806.grad                                      (8,)     0.00B
Parameter3805.grad                                    (8, 1)     0.00B
Tensor3828                                              (1,)   512.00B
Tensor3829                                              (1,)   512.00B
Tensor3830                                              (1,)   512.00B
Tensor3831                                            (2, 8)   512.00B
Tensor3832                                            (8, 8)   512.00B
Tensor3833                                            (8, 1)   512.00B
Tensor3834                                              (1,)   512.00B
Tensor3835                                              (1,)   512.00B
Tensor3836                                              (1,)   512.00B
Tensor3837                                            (2, 8)   512.00B
Tensor3838                                            (8, 8)   512.00B
Tensor3839                                            (8, 1)   512.00B
Tensor3840                                              (1,)   512.00B
Tensor3841                                              (1,)   512.00B
Tensor3842                                              (1,)   512.00B
Tensor3843                                            (2, 8)   512.00B
Tensor3844                                            (8, 8)   512.00B
Tensor3845                                            (8, 1)   512.00B
Tensor3846                                              (1,)   512.00B
Parameter3847                                   (16, 70, 70)   306.50K
Parameter3848                                  (16, 70, 140)   612.50K
Parameter3849                                        (1117,)     4.50K
Parameter3850                                   (64, 35, 35)   306.50K
Parameter3851                                  (64, 35, 175)     1.50M
Parameter3852                                        (2234,)     9.00K
Parameter3853                                 (64, 175, 175)     7.48M
Parameter3854                                (64, 175, 1746)    74.60M
Parameter3855                                       (11170,)    44.00K
Tensor3856                                         (111709,)   436.50K
Tensor3857                                         (111709,)   436.50K
Tensor3858                                              (1,)   512.00B
Tensor3859                                              (1,)   512.00B
Tensor3860                                              (2,)   512.00B
Tensor3861                                          (2, 256)     2.00K
Parameter3862                                           (2,)   512.00B
Parameter3863                                       (2, 256)     2.00K
Tensor3864                                            (256,)     2.00K
Tensor3865                                        (256, 256)   256.00K
Parameter3866                                         (256,)     1.00K
Parameter3867                                     (256, 256)   256.00K
Tensor3868                                            (256,)     2.00K
Tensor3869                                        (256, 256)   256.00K
Parameter3870                                         (256,)     1.00K
Parameter3871                                     (256, 256)   256.00K
Parameter3872                                         (256,)     1.00K
Parameter3873                                    (256, 1117)     1.09M
Tensor3874                                            (256,)     2.00K
Tensor3875                                          (256, 1)     1.00K
Parameter3876                                         (256,)     1.00K
Parameter3877                                       (256, 1)     1.00K
Tensor3878                                              (1,)   512.00B
Tensor3879                                              (2,)   512.00B
Tensor3880                                          (2, 256)     2.00K
Parameter3881                                           (2,)   512.00B
Parameter3882                                       (2, 256)     2.00K
Tensor3883                                            (256,)     2.00K
Tensor3884                                        (256, 256)   256.00K
Parameter3885                                         (256,)     1.00K
Parameter3886                                     (256, 256)   256.00K
Tensor3887                                            (256,)     2.00K
Tensor3888                                        (256, 256)   256.00K
Parameter3889                                         (256,)     1.00K
Parameter3890                                     (256, 256)   256.00K
Parameter3891                                         (256,)     1.00K
Parameter3892                                    (256, 1117)     1.09M
Tensor3893                                            (256,)     2.00K
Tensor3894                                          (256, 1)     1.00K
Parameter3895                                         (256,)     1.00K
Parameter3896                                       (256, 1)     1.00K
Tensor3897                                              (1,)   512.00B
Tensor3898                                              (2,)   512.00B
Tensor3899                                          (2, 256)     2.00K
Parameter3900                                           (2,)   512.00B
Parameter3901                                       (2, 256)     2.00K
Tensor3902                                            (256,)     2.00K
Tensor3903                                        (256, 256)   256.00K
Parameter3904                                         (256,)     1.00K
Parameter3905                                     (256, 256)   256.00K
Tensor3906                                            (256,)     2.00K
Tensor3907                                        (256, 256)   256.00K
Parameter3908                                         (256,)     1.00K
Parameter3909                                     (256, 256)   256.00K
Parameter3910                                         (256,)     1.00K
Parameter3911                                    (256, 1117)     1.09M
Tensor3912                                            (256,)     2.00K
Tensor3913                                          (256, 1)     1.00K
Parameter3914                                         (256,)     1.00K
Parameter3915                                       (256, 1)     1.00K
Tensor3916                                              (1,)   512.00B
Tensor3917                                              (1,)   512.00B
Tensor3918                                              (1,)   512.00B
Tensor3919                                         (1600, 1)     6.50K
Tensor3920                                         (1600, 1)     6.50K
Tensor3921                                         (1600, 1)     6.50K
Tensor3922                                         (1600, 1)     6.50K
Tensor3923                                         (1600, 1)     6.50K
Tensor3924                                         (1600, 1)     6.50K
Tensor3925                                      (50, 111709)    21.31M
Tensor3926                                           (50, 1)   512.00B
Tensor3927                                         (1600, 1)     0.00B
Tensor3928                                         (1600, 1)     6.50K
Tensor3929                                         (1600, 1)     6.50K
Tensor3930                                         (1600, 1)     6.50K
Tensor3931                                         (1600, 1)     6.50K
Tensor3932                                         (1600, 1)     6.50K
Tensor3933                                         (1600, 1)     6.50K
Tensor3934                                         (1600, 1)     6.50K
Tensor3935                                         (1600, 1)     6.50K
Tensor3936                                         (1600, 1)     6.50K
Tensor3937                                         (1600, 1)     6.50K
Tensor3938                                         (1600, 1)     6.50K
Tensor3939                                         (1000, 1)     4.00K
Tensor3940                                              (1,)   512.00B
Tensor3941                                              (1,)   512.00B
Tensor3942                                              (1,)   512.00B
Tensor3943                                              (1,)   512.00B
Tensor3944                                              (1,)   512.00B
Tensor3945                                              (1,)   512.00B
Tensor3946                                              (1,)   512.00B
Tensor3947                                              (1,)   512.00B
Tensor3948                                              (1,)   512.00B
Tensor3949                                              (1,)   512.00B
Tensor3950                                              (1,)   512.00B
Tensor3951                                              (1,)   512.00B
Parameter3952                                         (8, 1)   512.00B
Parameter3953                                           (8,)   512.00B
Tensor3954                                            (8, 1)   512.00B
Parameter3955                                         (8, 8)   512.00B
Parameter3956                                           (8,)   512.00B
Tensor3957                                            (8, 8)   512.00B
Parameter3958                                         (2, 8)   512.00B
Parameter3959                                           (2,)   512.00B
Tensor3960                                            (2, 8)   512.00B
Parameter3961                                         (8, 1)   512.00B
Parameter3962                                           (8,)   512.00B
Tensor3963                                            (8, 1)   512.00B
Parameter3964                                         (8, 8)   512.00B
Parameter3965                                           (8,)   512.00B
Tensor3966                                            (8, 8)   512.00B
Parameter3967                                         (2, 8)   512.00B
Parameter3968                                           (2,)   512.00B
Tensor3969                                            (2, 8)   512.00B
Parameter3970                                         (8, 1)   512.00B
Parameter3971                                           (8,)   512.00B
Tensor3972                                            (8, 1)   512.00B
Parameter3973                                         (8, 8)   512.00B
Parameter3974                                           (8,)   512.00B
Tensor3975                                            (8, 8)   512.00B
Parameter3976                                         (2, 8)   512.00B
Parameter3977                                           (2,)   512.00B
Tensor3978                                            (2, 8)   512.00B
Parameter3979                                         (8, 1)   512.00B
Parameter3980                                           (8,)   512.00B
Tensor3981                                            (8, 1)   512.00B
Parameter3982                                         (8, 8)   512.00B
Parameter3983                                           (8,)   512.00B
Tensor3984                                            (8, 8)   512.00B
Parameter3985                                         (2, 8)   512.00B
Parameter3986                                           (2,)   512.00B
Tensor3987                                            (2, 8)   512.00B
Parameter3988                                         (8, 1)   512.00B
Parameter3989                                           (8,)   512.00B
Tensor3990                                            (8, 1)   512.00B
Parameter3991                                         (8, 8)   512.00B
Parameter3992                                           (8,)   512.00B
Tensor3993                                            (8, 8)   512.00B
Parameter3994                                         (2, 8)   512.00B
Parameter3995                                           (2,)   512.00B
Tensor3996                                            (2, 8)   512.00B
Tensor3997                                              (1,)   512.00B
