Element type                                            Size  Used MEM
Parameter8655.grad                                    (2, 8)     0.00B
Parameter8656                                           (2,)   512.00B
Parameter8656.grad                                      (2,)     0.00B
Parameter8657                                         (8, 1)   512.00B
Parameter8657.grad                                    (8, 1)     0.00B
Parameter8658                                           (8,)   512.00B
Parameter8658.grad                                      (8,)     0.00B
Parameter8659                                         (8, 8)   512.00B
Parameter8659.grad                                    (8, 8)     0.00B
Parameter8660                                           (8,)   512.00B
Parameter8660.grad                                      (8,)     0.00B
Parameter8661                                         (2, 8)   512.00B
Parameter8661.grad                                    (2, 8)     0.00B
Parameter8662                                           (2,)   512.00B
Parameter8662.grad                                      (2,)     0.00B
Parameter8663                                         (8, 1)   512.00B
Parameter8663.grad                                    (8, 1)     0.00B
Parameter8664                                           (8,)   512.00B
Parameter8664.grad                                      (8,)     0.00B
Parameter8665                                         (8, 8)   512.00B
Parameter8665.grad                                    (8, 8)     0.00B
Parameter8666                                           (8,)   512.00B
Parameter8666.grad                                      (8,)     0.00B
Parameter8667                                         (2, 8)   512.00B
Parameter8667.grad                                    (2, 8)     0.00B
Parameter8668                                           (2,)   512.00B
Parameter8668.grad                                      (2,)     0.00B
Tensor8669                                         (1000, 1)     4.00K
Tensor8670                                              (1,)   512.00B
Tensor8671                                              (1,)   512.00B
Tensor8672                                         (1000, 1)     4.00K
Tensor8673                                              (1,)   512.00B
Tensor8674                                              (1,)   512.00B
Tensor8675                                         (1000, 1)     4.00K
Tensor8676                                              (1,)   512.00B
Tensor8677                                              (1,)   512.00B
Tensor8678                                         (1000, 1)     4.00K
Tensor8679                                              (1,)   512.00B
Tensor8680                                              (1,)   512.00B
Tensor8681                                         (1000, 1)     4.00K
Tensor8682                                              (1,)   512.00B
Tensor8683                                              (1,)   512.00B
Tensor8684                                              (1,)   512.00B
Tensor8685                                              (1,)   512.00B
Tensor8686                                              (1,)   512.00B
Tensor8687                                              (1,)   512.00B
Tensor8688                                              (1,)   512.00B
Tensor8689                                              (1,)   512.00B
Tensor8690                                         (1000, 1)     4.00K
Tensor8691                                         (1000, 1)     4.00K
Tensor8692                                         (1000, 1)     4.00K
Tensor8693                                         (1000, 1)     0.00B
Tensor8694                                         (1000, 1)     4.00K
Tensor8695                                         (1000, 1)     0.00B
Tensor8696                                         (1000, 1)     4.00K
Tensor8697                                         (1000, 1)     0.00B
Tensor8698                                         (1000, 1)     4.00K
Tensor8699                                         (1000, 1)     0.00B
Tensor8700                                         (1000, 1)     4.00K
Tensor8701                                         (1000, 1)     0.00B
Tensor8702                                         (1000, 1)     4.00K
Tensor8703                                         (1000, 1)     0.00B
Tensor8704                                         (1000, 1)     4.00K
Tensor8705                                         (1000, 1)     0.00B
Tensor8706                                         (1000, 1)     4.00K
Tensor8707                                         (1000, 1)     0.00B
Tensor8708                                         (1000, 1)     4.00K
Tensor8709                                              (1,)   512.00B
Tensor8710                                              (1,)   512.00B
Tensor8711                                              (1,)   512.00B
Tensor8712                                              (1,)   512.00B
Tensor8713                                              (1,)   512.00B
Tensor8714                                              (1,)   512.00B
Tensor8715                                              (1,)   512.00B
Tensor8716                                              (1,)   512.00B
Tensor8717                                              (1,)   512.00B
Tensor8718                                              (1,)   512.00B
Tensor8719                                              (1,)   512.00B
Tensor8720                                              (1,)   512.00B
Tensor8721                                              (1,)   512.00B
Tensor8722                                              (1,)   512.00B
Tensor8723                                              (1,)   512.00B
Tensor8724                                              (1,)   512.00B
Tensor8725                                              (1,)   512.00B
Tensor8726                                              (1,)   512.00B
Tensor8727                                              (1,)   512.00B
Parameter8728                                       (256, 1)     1.00K
Parameter8729                                         (256,)     1.00K
Tensor8730                                          (256, 1)     1.00K
Tensor8731                                            (256,)     2.00K
Parameter8732                                    (256, 1117)     1.09M
Parameter8733                                         (256,)     1.00K
Parameter8734                                       (2, 256)     2.00K
Parameter8735                                           (2,)   512.00B
Tensor8736                                          (2, 256)     2.00K
Tensor8737                                              (2,)   512.00B
Tensor8738                                         (111709,)   436.50K
Tensor8739                                         (111709,)   436.50K
Tensor8740                                         (1000, 1)     4.00K
Parameter8741                                       (256, 1)     1.00K
Parameter8742                                         (256,)     1.00K
Tensor8743                                          (256, 1)     1.00K
Tensor8744                                            (256,)     2.00K
Parameter8745                                    (256, 1117)     1.09M
Parameter8746                                         (256,)     1.00K
Parameter8747                                       (2, 256)     2.00K
Parameter8748                                           (2,)   512.00B
Tensor8749                                          (2, 256)     2.00K
Tensor8750                                              (2,)   512.00B
Parameter8751                                       (256, 1)     1.00K
Parameter8752                                         (256,)     1.00K
Tensor8753                                          (256, 1)     1.00K
Tensor8754                                            (256,)     2.00K
Parameter8755                                    (256, 1117)     1.09M
Parameter8756                                         (256,)     1.00K
Parameter8757                                       (2, 256)     2.00K
Parameter8758                                           (2,)   512.00B
Tensor8759                                          (2, 256)     2.00K
Tensor8760                                              (2,)   512.00B
Parameter8761                                       (11170,)    44.00K
Parameter8762                                (64, 175, 1746)    74.60M
Parameter8763                                 (64, 175, 175)     7.48M
Parameter8764                                        (2234,)     9.00K
Parameter8765                                  (64, 35, 175)     1.50M
Parameter8766                                   (64, 35, 35)   306.50K
Parameter8767                                        (1117,)     4.50K
Parameter8768                                  (16, 70, 140)   612.50K
Parameter8769                                   (16, 70, 70)   306.50K
Parameter8770                                         (8, 1)   512.00B
Parameter8771                                           (8,)   512.00B
Tensor8772                                            (8, 1)   512.00B
Parameter8773                                         (8, 8)   512.00B
Parameter8774                                           (8,)   512.00B
Tensor8775                                            (8, 8)   512.00B
Parameter8776                                         (2, 8)   512.00B
Parameter8777                                           (2,)   512.00B
Tensor8778                                            (2, 8)   512.00B
Parameter8779                                         (8, 1)   512.00B
Parameter8780                                           (8,)   512.00B
Tensor8781                                            (8, 1)   512.00B
Parameter8782                                         (8, 8)   512.00B
Parameter8783                                           (8,)   512.00B
Tensor8784                                            (8, 8)   512.00B
Parameter8785                                         (2, 8)   512.00B
Parameter8786                                           (2,)   512.00B
Tensor8787                                            (2, 8)   512.00B
Parameter8788                                         (8, 1)   512.00B
Parameter8789                                           (8,)   512.00B
Tensor8790                                            (8, 1)   512.00B
Parameter8791                                         (8, 8)   512.00B
Parameter8792                                           (8,)   512.00B
Tensor8793                                            (8, 8)   512.00B
Parameter8794                                         (2, 8)   512.00B
Parameter8795                                           (2,)   512.00B
Tensor8796                                            (2, 8)   512.00B
Parameter8797                                         (8, 1)   512.00B
Parameter8798                                           (8,)   512.00B
Tensor8799                                            (8, 1)   512.00B
Parameter8800                                         (8, 8)   512.00B
Parameter8801                                           (8,)   512.00B
Tensor8802                                            (8, 8)   512.00B
Parameter8803                                         (2, 8)   512.00B
Parameter8804                                           (2,)   512.00B
Tensor8805                                            (2, 8)   512.00B
Parameter8806                                         (8, 1)   512.00B
Parameter8807                                           (8,)   512.00B
Tensor8808                                            (8, 1)   512.00B
Parameter8809                                         (8, 8)   512.00B
Parameter8810                                           (8,)   512.00B
Tensor8811                                            (8, 8)   512.00B
Parameter8812                                         (2, 8)   512.00B
Parameter8813                                           (2,)   512.00B
Tensor8814                                            (2, 8)   512.00B
Tensor8815                                            (8, 1)   512.00B
Tensor8816                                            (8, 8)   512.00B
Tensor8817                                            (2, 8)   512.00B
Tensor8818                                            (8, 1)   512.00B
Tensor8819                                            (8, 8)   512.00B
Tensor8820                                            (2, 8)   512.00B
Tensor8821                                            (8, 1)   512.00B
Tensor8822                                            (8, 8)   512.00B
Tensor8823                                            (2, 8)   512.00B
Tensor8824                                            (8, 1)   512.00B
Tensor8825                                            (8, 8)   512.00B
Tensor8826                                            (2, 8)   512.00B
Tensor8827                                            (8, 1)   512.00B
Tensor8828                                            (8, 8)   512.00B
Tensor8829                                            (2, 8)   512.00B
Parameter8830                                     (256, 256)   256.00K
Parameter8831                                         (256,)     1.00K
Tensor8832                                        (256, 256)   256.00K
Tensor8833                                            (256,)     2.00K
Parameter8834                                     (256, 256)   256.00K
Parameter8835                                         (256,)     1.00K
Tensor8836                                        (256, 256)   256.00K
Tensor8837                                            (256,)     2.00K
Parameter8838                                     (256, 256)   256.00K
Parameter8839                                         (256,)     1.00K
Tensor8840                                        (256, 256)   256.00K
Tensor8841                                            (256,)     2.00K
Parameter8842                                     (256, 256)   256.00K
Parameter8843                                         (256,)     1.00K
Tensor8844                                        (256, 256)   256.00K
Tensor8845                                            (256,)     2.00K
Parameter8846                                     (256, 256)   256.00K
Parameter8847                                         (256,)     1.00K
Tensor8848                                        (256, 256)   256.00K
Tensor8849                                            (256,)     2.00K
Parameter8850                                     (256, 256)   256.00K
Parameter8851                                         (256,)     1.00K
Tensor8852                                        (256, 256)   256.00K
Tensor8853                                            (256,)     2.00K
Tensor8854                                         (1600, 1)     6.50K
Tensor8855                                         (1600, 1)     6.50K
Tensor8856                                         (1600, 1)     6.50K
Tensor8857                                         (1600, 1)     6.50K
Tensor8858                                         (1600, 1)     6.50K
Tensor8859                                         (1600, 1)     6.50K
Tensor8860                                      (50, 111709)    21.31M
Tensor8861                                           (50, 1)   512.00B
Tensor8862                                         (1600, 1)     0.00B
Tensor8863                                         (1600, 1)     6.50K
Tensor8864                                         (1600, 1)     6.50K
Tensor8865                                         (1600, 1)     6.50K
Tensor8866                                         (1600, 1)     6.50K
Tensor8867                                         (1600, 1)     6.50K
Tensor8868                                         (1600, 1)     6.50K
Tensor8869                                         (1600, 1)     6.50K
Tensor8870                                         (1600, 1)     6.50K
Tensor8871                                         (1600, 1)     6.50K
Tensor8872                                         (1600, 1)     6.50K
Tensor8873                                         (1600, 1)     6.50K
Tensor8874                                              (1,)   512.00B
Tensor8875                                              (1,)   512.00B
Tensor8876                                              (1,)   512.00B
Tensor8877                                              (1,)   512.00B
Parameter8878                                         (8, 1)   512.00B
Parameter8879                                           (8,)   512.00B
Tensor8880                                            (8, 1)   512.00B
Parameter8881                                         (8, 8)   512.00B
Parameter8882                                           (8,)   512.00B
Tensor8883                                            (8, 8)   512.00B
Parameter8884                                         (2, 8)   512.00B
Parameter8885                                           (2,)   512.00B
Tensor8886                                            (2, 8)   512.00B
Tensor8887                                              (1,)   512.00B
Tensor8888                                              (1,)   512.00B
Tensor8889                                              (1,)   512.00B
Tensor8890                                              (1,)   512.00B
Parameter8891                                       (256, 1)     1.00K
Parameter8892                                         (256,)     1.00K
Tensor8893                                          (256, 1)     1.00K
Tensor8894                                            (256,)     2.00K
Parameter8895                                    (256, 1117)     1.09M
Parameter8896                                         (256,)     1.00K
Parameter8897                                     (256, 256)   256.00K
Parameter8898                                         (256,)     1.00K
Tensor8899                                        (256, 256)   256.00K
Tensor8900                                            (256,)     2.00K
Parameter8901                                     (256, 256)   256.00K
Parameter8902                                         (256,)     1.00K
Tensor8903                                        (256, 256)   256.00K
Tensor8904                                            (256,)     2.00K
Parameter8905                                       (2, 256)     2.00K
Parameter8906                                           (2,)   512.00B
Tensor8907                                          (2, 256)     2.00K
Tensor8908                                              (2,)   512.00B
Tensor8909                                              (1,)   512.00B
Parameter8910                                       (256, 1)     1.00K
Parameter8911                                         (256,)     1.00K
Tensor8912                                          (256, 1)     1.00K
Tensor8913                                            (256,)     2.00K
Parameter8914                                    (256, 1117)     1.09M
Parameter8915                                         (256,)     1.00K
Parameter8916                                     (256, 256)   256.00K
Parameter8917                                         (256,)     1.00K
Tensor8918                                        (256, 256)   256.00K
Tensor8919                                            (256,)     2.00K
Parameter8920                                     (256, 256)   256.00K
Parameter8921                                         (256,)     1.00K
Tensor8922                                        (256, 256)   256.00K
Tensor8923                                            (256,)     2.00K
Parameter8924                                       (2, 256)     2.00K
Parameter8925                                           (2,)   512.00B
Tensor8926                                          (2, 256)     2.00K
Tensor8927                                              (2,)   512.00B
Tensor8928                                              (1,)   512.00B
Parameter8929                                       (256, 1)     1.00K
Parameter8930                                         (256,)     1.00K
Tensor8931                                          (256, 1)     1.00K
Tensor8932                                            (256,)     2.00K
Parameter8933                                    (256, 1117)     1.09M
Parameter8934                                         (256,)     1.00K
Parameter8935                                     (256, 256)   256.00K
Parameter8936                                         (256,)     1.00K
Tensor8937                                        (256, 256)   256.00K
Tensor8938                                            (256,)     2.00K
Parameter8939                                     (256, 256)   256.00K
Parameter8940                                         (256,)     1.00K
Tensor8941                                        (256, 256)   256.00K
Tensor8942                                            (256,)     2.00K
Parameter8943                                       (2, 256)     2.00K
Parameter8944                                           (2,)   512.00B
Tensor8945                                          (2, 256)     2.00K
Tensor8946                                              (2,)   512.00B
Tensor8947                                              (1,)   512.00B
Tensor8948                                              (1,)   512.00B
Tensor8949                                         (111709,)   436.50K
Tensor8950                                         (111709,)   436.50K
Parameter8951                                       (11170,)    44.00K
Parameter8952                                (64, 175, 1746)    74.60M
Parameter8953                                 (64, 175, 175)     7.48M
Parameter8954                                        (2234,)     9.00K
Parameter8955                                  (64, 35, 175)     1.50M
Parameter8956                                   (64, 35, 35)   306.50K
Parameter8957                                        (1117,)     4.50K
Parameter8958                                  (16, 70, 140)   612.50K
Parameter8959                                   (16, 70, 70)   306.50K
Tensor8960                                              (1,)   512.00B
Tensor8961                                         (1000, 1)     4.00K
Tensor8962                                         (1000, 1)     4.00K
Tensor8963                                         (1000, 1)     4.00K
Tensor8964                                         (1000, 1)     4.00K
Tensor8965                                         (1000, 1)     4.00K
Tensor8966                                              (1,)   512.00B
Parameter8967                                         (8, 1)   512.00B
Parameter8967.grad                                    (8, 1)   512.00B
Parameter8968                                           (8,)   512.00B
Parameter8968.grad                                      (8,)   512.00B
Tensor8969                                            (8, 1)   512.00B
Parameter8970                                         (8, 8)   512.00B
Parameter8970.grad                                    (8, 8)   512.00B
Parameter8971                                           (8,)   512.00B
Parameter8971.grad                                      (8,)   512.00B
Tensor8972                                            (8, 8)   512.00B
Tensor8973                                         (1000, 1)     4.00K
Tensor8974                                         (1000, 1)     0.00B
Tensor8975                                         (1000, 1)     4.00K
Tensor8976                                         (1000, 1)     0.00B
Tensor8977                                         (1000, 1)     4.00K
Tensor8978                                         (1000, 1)     0.00B
Tensor8979                                         (1000, 1)     4.00K
Tensor8980                                         (1000, 1)     0.00B
Parameter8981                                         (2, 8)   512.00B
Parameter8981.grad                                    (2, 8)   512.00B
Parameter8982                                           (2,)   512.00B
Parameter8982.grad                                      (2,)   512.00B
Tensor8983                                            (2, 8)   512.00B
Tensor8984                                              (1,)   512.00B
Tensor8985                                              (1,)   512.00B
Tensor8986                                              (1,)   512.00B
Parameter8987                                         (8, 1)   512.00B
Parameter8987.grad                                    (8, 1)   512.00B
Parameter8988                                           (8,)   512.00B
Parameter8988.grad                                      (8,)   512.00B
Tensor8989                                            (8, 1)   512.00B
Parameter8990                                         (8, 8)   512.00B
Parameter8990.grad                                    (8, 8)   512.00B
Parameter8991                                           (8,)   512.00B
Parameter8991.grad                                      (8,)   512.00B
Tensor8992                                            (8, 8)   512.00B
Parameter8993                                         (2, 8)   512.00B
Parameter8993.grad                                    (2, 8)   512.00B
Parameter8994                                           (2,)   512.00B
Parameter8994.grad                                      (2,)   512.00B
Tensor8995                                            (2, 8)   512.00B
Tensor8996                                              (1,)   512.00B
Tensor8997                                              (1,)   512.00B
Tensor8998                                              (1,)   512.00B
Parameter8999                                         (8, 1)   512.00B
Parameter8999.grad                                    (8, 1)   512.00B
Parameter9000                                           (8,)   512.00B
Parameter9000.grad                                      (8,)   512.00B
Tensor9001                                            (8, 1)   512.00B
Parameter9002                                         (8, 8)   512.00B
Parameter9002.grad                                    (8, 8)   512.00B
Parameter9003                                           (8,)   512.00B
Parameter9003.grad                                      (8,)   512.00B
Tensor9004                                            (8, 8)   512.00B
Parameter9005                                         (2, 8)   512.00B
Parameter9005.grad                                    (2, 8)   512.00B
Parameter9006                                           (2,)   512.00B
Parameter9006.grad                                      (2,)   512.00B
Tensor9007                                            (2, 8)   512.00B
Tensor9008                                              (1,)   512.00B
Tensor9009                                              (1,)   512.00B
Tensor9010                                            (2, 8)   512.00B
Parameter9011                                           (2,)   512.00B
Parameter9012                                         (2, 8)   512.00B
Tensor9013                                            (8, 8)   512.00B
Parameter9014                                           (8,)   512.00B
Parameter9015                                         (8, 8)   512.00B
Tensor9016                                            (8, 1)   512.00B
Parameter9017                                           (8,)   512.00B
Parameter9018                                         (8, 1)   512.00B
Tensor9019                                              (1,)   512.00B
Tensor9020                                              (1,)   512.00B
Tensor9021                                              (1,)   512.00B
Tensor9022                                            (2, 8)   512.00B
Parameter9023                                           (2,)   512.00B
Parameter9024                                         (2, 8)   512.00B
Tensor9025                                            (8, 8)   512.00B
Parameter9026                                           (8,)   512.00B
Parameter9027                                         (8, 8)   512.00B
Tensor9028                                            (8, 1)   512.00B
Parameter9029                                           (8,)   512.00B
Parameter9030                                         (8, 1)   512.00B
Tensor9031                                              (1,)   512.00B
Tensor9032                                         (1000, 1)     4.00K
Tensor9033                                              (1,)   512.00B
Tensor9034                                              (1,)   512.00B
Tensor9035                                         (1000, 1)     4.00K
Tensor9036                                              (1,)   512.00B
Tensor9037                                              (1,)   512.00B
Tensor9038                                         (1000, 1)     4.00K
Tensor9039                                         (1000, 1)     4.00K
Tensor9040                                         (1000, 1)     4.00K
Tensor9041                                         (1000, 1)     0.00B
Tensor9042                                         (1000, 1)     4.00K
Tensor9043                                         (1000, 1)     0.00B
Tensor9044                                         (1000, 1)     4.00K
Tensor9045                                         (1000, 1)     0.00B
Tensor9046                                         (1000, 1)     0.00B
Tensor9047                                              (1,)   512.00B
Tensor9048                                              (1,)   512.00B
Tensor9049                                         (1000, 1)     4.00K
Parameter9050                                         (8, 1)   512.00B
Parameter9051                                           (8,)   512.00B
Tensor9052                                            (8, 1)   512.00B
Parameter9053                                         (8, 8)   512.00B
Parameter9054                                           (8,)   512.00B
Tensor9055                                            (8, 8)   512.00B
Parameter9056                                         (2, 8)   512.00B
Parameter9057                                           (2,)   512.00B
Tensor9058                                            (2, 8)   512.00B
Parameter9059                                         (8, 1)   512.00B
Parameter9060                                           (8,)   512.00B
Tensor9061                                            (8, 1)   512.00B
Parameter9062                                         (8, 8)   512.00B
Parameter9063                                           (8,)   512.00B
Tensor9064                                            (8, 8)   512.00B
Parameter9065                                         (2, 8)   512.00B
Parameter9066                                           (2,)   512.00B
Tensor9067                                            (2, 8)   512.00B
Tensor9068                                       (1, 111709)     0.00B
Tensor9069                                            (8, 1)   512.00B
Tensor9070                                              (8,)   512.00B
Tensor9071                                            (8, 8)   512.00B
Tensor9072                                              (8,)   512.00B
Tensor9073                                            (2, 8)   512.00B
Tensor9074                                              (2,)   512.00B
Tensor9075                                            (8, 1)   512.00B
Tensor9076                                              (8,)   512.00B
Tensor9077                                            (8, 8)   512.00B
Tensor9078                                              (8,)   512.00B
Tensor9079                                            (2, 8)   512.00B
Tensor9080                                              (2,)   512.00B
Tensor9081                                            (8, 1)   512.00B
Tensor9082                                              (8,)   512.00B
Tensor9083                                            (8, 8)   512.00B
Tensor9084                                              (8,)   512.00B
Tensor9085                                            (2, 8)   512.00B
Tensor9086                                              (2,)   512.00B
Tensor9087                                            (8, 1)   512.00B
Tensor9088                                              (8,)   512.00B
Tensor9089                                            (8, 8)   512.00B
Tensor9090                                              (8,)   512.00B
Tensor9091                                            (2, 8)   512.00B
Tensor9092                                              (2,)   512.00B
Tensor9093                                            (8, 1)   512.00B
Tensor9094                                              (8,)   512.00B
Tensor9095                                            (8, 8)   512.00B
Tensor9096                                              (8,)   512.00B
Tensor9097                                            (2, 8)   512.00B
Tensor9098                                              (2,)   512.00B
Parameter8967.grad                                    (8, 1)     0.00B
Tensor9099                                            (8, 1)   512.00B
Tensor9100                                            (8, 1)   512.00B
Parameter8968.grad                                      (8,)     0.00B
Tensor9101                                              (8,)   512.00B
Tensor9102                                              (8,)   512.00B
Parameter8970.grad                                    (8, 8)     0.00B
Tensor9103                                            (8, 8)   512.00B
Tensor9104                                            (8, 8)   512.00B
Parameter8971.grad                                      (8,)     0.00B
Tensor9105                                              (8,)   512.00B
Tensor9106                                              (8,)   512.00B
Parameter8981.grad                                    (2, 8)     0.00B
Tensor9107                                            (2, 8)   512.00B
Tensor9108                                            (2, 8)   512.00B
Parameter8982.grad                                      (2,)     0.00B
Tensor9109                                              (2,)   512.00B
Tensor9110                                              (2,)   512.00B
Parameter8987.grad                                    (8, 1)     0.00B
Tensor9111                                            (8, 1)   512.00B
Tensor9112                                            (8, 1)   512.00B
Parameter8988.grad                                      (8,)     0.00B
Tensor9113                                              (8,)   512.00B
Tensor9114                                              (8,)   512.00B
Parameter8990.grad                                    (8, 8)     0.00B
Tensor9115                                            (8, 8)   512.00B
Tensor9116                                            (8, 8)   512.00B
Parameter8991.grad                                      (8,)     0.00B
Tensor9117                                              (8,)   512.00B
Tensor9118                                              (8,)   512.00B
Parameter8993.grad                                    (2, 8)     0.00B
Tensor9119                                            (2, 8)   512.00B
Tensor9120                                            (2, 8)   512.00B
Parameter8994.grad                                      (2,)     0.00B
Tensor9121                                              (2,)   512.00B
Tensor9122                                              (2,)   512.00B
Parameter8999.grad                                    (8, 1)     0.00B
Tensor9123                                            (8, 1)   512.00B
Tensor9124                                            (8, 1)   512.00B
Parameter9000.grad                                      (8,)     0.00B
Tensor9125                                              (8,)   512.00B
Tensor9126                                              (8,)   512.00B
Parameter9002.grad                                    (8, 8)     0.00B
Tensor9127                                            (8, 8)   512.00B
Tensor9128                                            (8, 8)   512.00B
Parameter9003.grad                                      (8,)     0.00B
Tensor9129                                              (8,)   512.00B
Tensor9130                                              (8,)   512.00B
Parameter9005.grad                                    (2, 8)     0.00B
Tensor9131                                            (2, 8)   512.00B
Tensor9132                                            (2, 8)   512.00B
Parameter9006.grad                                      (2,)     0.00B
Tensor9133                                              (2,)   512.00B
Tensor9134                                              (2,)   512.00B
Tensor9135                                            (8, 1)   512.00B
Tensor9136                                            (8, 1)   512.00B
Tensor9137                                            (8, 1)   512.00B
Tensor9138                                              (8,)   512.00B
Tensor9139                                              (8,)   512.00B
Tensor9140                                              (8,)   512.00B
Tensor9141                                            (8, 8)   512.00B
Tensor9142                                            (8, 8)   512.00B
Tensor9143                                            (8, 8)   512.00B
Tensor9144                                              (8,)   512.00B
Tensor9145                                              (8,)   512.00B
Tensor9146                                              (8,)   512.00B
Tensor9147                                            (2, 8)   512.00B
Tensor9148                                            (2, 8)   512.00B
Tensor9149                                            (2, 8)   512.00B
Tensor9150                                              (2,)   512.00B
Tensor9151                                              (2,)   512.00B
Tensor9152                                              (2,)   512.00B
Tensor9153                                            (8, 1)   512.00B
Tensor9154                                            (8, 1)   512.00B
Tensor9155                                            (8, 1)   512.00B
Tensor9156                                              (8,)   512.00B
Tensor9157                                              (8,)   512.00B
Tensor9158                                              (8,)   512.00B
Tensor9159                                            (8, 8)   512.00B
Tensor9160                                            (8, 8)   512.00B
Tensor9161                                            (8, 8)   512.00B
Tensor9162                                              (8,)   512.00B
Tensor9163                                              (8,)   512.00B
Tensor9164                                              (8,)   512.00B
Tensor9165                                            (2, 8)   512.00B
Tensor9166                                            (2, 8)   512.00B
Tensor9167                                            (2, 8)   512.00B
Tensor9168                                              (2,)   512.00B
Tensor9169                                              (2,)   512.00B
Tensor9170                                              (2,)   512.00B
Tensor9171                                              (1,)   512.00B
Tensor9172                                              (1,)   512.00B
Tensor9173                                         (1600, 1)     6.50K
Tensor9174                                         (1600, 1)     6.50K
Tensor9175                                         (1600, 1)     6.50K
Tensor9176                                         (1600, 1)     6.50K
Tensor9177                                      (50, 111709)    21.31M
Tensor9178                                           (50, 1)   512.00B
Tensor9179                                         (1600, 1)     6.50K
Tensor9180                                         (1600, 1)     6.50K
Tensor9181                                         (1600, 1)     6.50K
Tensor9182                                         (1600, 1)     6.50K
Tensor9183                                         (1600, 1)     6.50K
Tensor9184                                         (1600, 1)     6.50K
Parameter9185                                         (8, 1)   512.00B
Parameter9185.grad                                    (8, 1)     0.00B
Parameter9186                                           (8,)   512.00B
Parameter9186.grad                                      (8,)     0.00B
Parameter9187                                         (8, 8)   512.00B
Parameter9187.grad                                    (8, 8)     0.00B
Parameter9188                                           (8,)   512.00B
Parameter9188.grad                                      (8,)     0.00B
Parameter9189                                         (2, 8)   512.00B
Parameter9189.grad                                    (2, 8)     0.00B
Parameter9190                                           (2,)   512.00B
Parameter9190.grad                                      (2,)     0.00B
Parameter9191                                         (8, 1)   512.00B
Parameter9191.grad                                    (8, 1)     0.00B
Parameter9192                                           (8,)   512.00B
Parameter9192.grad                                      (8,)     0.00B
Parameter9193                                         (8, 8)   512.00B
Parameter9193.grad                                    (8, 8)     0.00B
Parameter9194                                           (8,)   512.00B
Parameter9194.grad                                      (8,)     0.00B
Parameter9195                                         (2, 8)   512.00B
Parameter9195.grad                                    (2, 8)     0.00B
Parameter9196                                           (2,)   512.00B
Parameter9196.grad                                      (2,)     0.00B
Tensor9197                                         (1600, 1)     6.50K
Tensor9198                                         (1600, 1)     6.50K
Tensor9199                                              (1,)   512.00B
Tensor9200                                              (1,)   512.00B
Tensor9201                                              (1,)   512.00B
Tensor9202                                              (1,)   512.00B
Tensor9203                                         (1600, 1)     6.50K
Tensor9204                                         (1600, 1)     6.50K
Tensor9205                                         (1600, 1)     6.50K
Tensor9206                                         (1600, 1)     6.50K
Tensor9207                                         (1600, 1)     0.00B
Tensor9208                                              (1,)   512.00B
Tensor9209                                              (1,)   512.00B
Tensor9210                                         (1600, 1)     6.50K
Tensor9211                                            (8, 1)   512.00B
Tensor9212                                            (8, 8)   512.00B
Tensor9213                                            (2, 8)   512.00B
Tensor9214                                            (8, 1)   512.00B
Tensor9215                                            (8, 8)   512.00B
Tensor9216                                            (2, 8)   512.00B
Tensor9217                                              (1,)   512.00B
Tensor9218                                              (1,)   512.00B
Tensor9219                                              (1,)   512.00B
Tensor9220                                              (1,)   512.00B
Parameter9221                                         (8, 1)   512.00B
Parameter9222                                           (8,)   512.00B
Tensor9223                                            (8, 1)   512.00B
Parameter9224                                         (8, 8)   512.00B
Parameter9225                                           (8,)   512.00B
Tensor9226                                            (8, 8)   512.00B
Parameter9227                                         (2, 8)   512.00B
